county,date,all_hospital_beds,icu_available_beds
Trinity,10/31/2020,25,0
Tehama,10/31/2020,59,4
Calaveras,10/31/2020,33,7
Humboldt,10/31/2020,259,4
Kern,10/31/2020,1287,59
San Francisco,10/31/2020,1803,85
Sonoma,10/31/2020,533,7
Nevada,10/31/2020,121,5
Madera,10/31/2020,350,14
San Mateo,10/31/2020,710,35
Lassen,10/31/2020,25,0
Los Angeles,10/31/2020,20022,777
Merced,10/31/2020,271,13
Mariposa,10/31/2020,19,0
Santa Cruz,10/31/2020,389,6
Lake,10/31/2020,65,3
Yuba,10/31/2020,265,11
Sacramento,10/31/2020,2340,84
Marin,10/31/2020,359,17
San Diego,10/31/2020,6958,258
Napa,10/31/2020,351,27
San Bernardino,10/31/2020,3936,102
Alameda,10/31/2020,2412,124
Stanislaus,10/31/2020,1331,18
Tulare,10/31/2020,685,19
Siskiyou,10/31/2020,56,8
San Joaquin,10/31/2020,1012,33
Del Norte,10/31/2020,52,3
Glenn,10/31/2020,47,0
El Dorado,10/31/2020,189,6
Solano,10/31/2020,563,11
Santa Barbara,10/31/2020,688,62
Imperial,10/31/2020,259,2
Tuolumne,10/31/2020,84,5
Ventura,10/31/2020,1240,49
Orange,10/31/2020,5833,191
Calaveras,11/1/2020,33,7
Tehama,11/1/2020,59,1
San Joaquin,11/1/2020,1006,40
Solano,11/1/2020,554,11
Merced,11/1/2020,271,16
Nevada,11/1/2020,137,5
Ventura,11/1/2020,1229,45
El Dorado,11/1/2020,189,8
Shasta,11/1/2020,561,3
Kern,11/1/2020,1269,53
Yuba,11/1/2020,265,11
Lake,11/1/2020,65,2
Tulare,11/1/2020,681,24
Butte,11/1/2020,453,16
San Luis Obispo,11/1/2020,460,30
San Diego,11/1/2020,6946,278
San Bernardino,11/1/2020,3910,104
Los Angeles,11/1/2020,19895,781
Santa Barbara,11/1/2020,688,58
Sacramento,11/1/2020,2432,86
Santa Cruz,11/1/2020,389,8
Yolo,11/1/2020,96,2
Santa Clara,11/1/2020,2977,77
Mono,11/1/2020,17,1
Tuolumne,11/1/2020,84,4
Imperial,11/1/2020,259,0
Modoc,11/1/2020,41,0
Lassen,11/1/2020,25,0
Colusa,11/1/2020,48,0
Monterey,11/1/2020,717,28
Plumas,11/1/2020,35,0
Napa,11/1/2020,351,27
Contra Costa,11/1/2020,1479,49
Siskiyou,11/1/2020,56,8
San Benito,11/1/2020,50,2
Amador,11/1/2020,51,4
Inyo,11/1/2020,29,4
Del Norte,11/1/2020,51,6
Sonoma,11/1/2020,504,7
Stanislaus,11/1/2020,1326,17
Marin,11/1/2020,355,16
Trinity,11/1/2020,25,0
Fresno,11/1/2020,1663,32
Orange,11/1/2020,5797,196
Riverside,11/1/2020,3350,65
Madera,11/1/2020,350,20
Alameda,11/1/2020,2394,125
Sutter,11/1/2020,14,0
San Mateo,11/1/2020,676,37
Placer,11/1/2020,787,28
San Francisco,11/1/2020,1786,93
Mendocino,11/1/2020,150,5
Kings,11/1/2020,193,16
Mariposa,11/1/2020,19,0
Glenn,11/1/2020,47,0
Humboldt,11/1/2020,246,0
Placer,11/2/2020,789,29
Monterey,11/2/2020,717,28
Fresno,11/2/2020,1674,31
Trinity,11/2/2020,25,0
Lassen,11/2/2020,25,0
Mendocino,11/2/2020,150,5
Imperial,11/2/2020,259,1
Napa,11/2/2020,351,27
Yuba,11/2/2020,265,9
Kern,11/2/2020,1307,56
Contra Costa,11/2/2020,1472,41
Lake,11/2/2020,65,1
Santa Clara,11/2/2020,2973,82
Sonoma,11/2/2020,533,8
San Mateo,11/2/2020,682,41
Merced,11/2/2020,271,14
Madera,11/2/2020,350,21
Amador,11/2/2020,51,6
Tulare,11/2/2020,681,30
Tehama,11/2/2020,59,2
Butte,11/2/2020,453,10
Ventura,11/2/2020,1225,48
Glenn,11/2/2020,47,0
Santa Barbara,11/2/2020,688,64
Del Norte,11/2/2020,51,5
Yolo,11/2/2020,96,4
San Bernardino,11/2/2020,3951,121
Modoc,11/2/2020,41,0
Riverside,11/2/2020,3363,60
Orange,11/2/2020,5744,197
San Diego,11/2/2020,6957,289
Tuolumne,11/2/2020,84,3
San Luis Obispo,11/2/2020,460,26
Calaveras,11/2/2020,33,6
Marin,11/2/2020,358,16
Inyo,11/2/2020,29,4
Plumas,11/2/2020,35,0
Kings,11/2/2020,193,13
San Francisco,11/2/2020,1792,84
Sutter,11/2/2020,14,0
Colusa,11/2/2020,48,0
Humboldt,11/2/2020,259,2
Siskiyou,11/2/2020,56,7
Solano,11/2/2020,552,7
Mono,11/2/2020,17,2
San Benito,11/2/2020,50,0
Sacramento,11/2/2020,2392,100
Nevada,11/2/2020,142,5
Stanislaus,11/2/2020,1326,23
El Dorado,11/2/2020,189,8
Santa Cruz,11/2/2020,389,7
Alameda,11/2/2020,2407,126
Shasta,11/2/2020,561,2
Los Angeles,11/2/2020,19933,807
Mariposa,11/2/2020,19,0
San Joaquin,11/2/2020,1007,42
Humboldt,11/3/2020,262,3
El Dorado,11/3/2020,189,10
Fresno,11/3/2020,1677,20
Stanislaus,11/3/2020,1347,21
Modoc,11/3/2020,41,0
San Benito,11/3/2020,50,1
Shasta,11/3/2020,561,8
Monterey,11/3/2020,717,32
Santa Clara,11/3/2020,2999,77
San Mateo,11/3/2020,712,35
Orange,11/3/2020,5881,168
San Joaquin,11/3/2020,1007,38
Marin,11/3/2020,358,14
San Francisco,11/3/2020,1889,65
Plumas,11/3/2020,35,0
Santa Barbara,11/3/2020,688,57
Contra Costa,11/3/2020,1490,45
Amador,11/3/2020,51,4
Mariposa,11/3/2020,19,0
Mendocino,11/3/2020,150,3
Ventura,11/3/2020,1238,40
Del Norte,11/3/2020,51,4
Placer,11/3/2020,809,24
Inyo,11/3/2020,29,4
Lake,11/3/2020,65,1
San Luis Obispo,11/3/2020,460,22
San Bernardino,11/3/2020,3952,96
Alameda,11/3/2020,2484,114
Sonoma,11/3/2020,586,10
Tulare,11/3/2020,681,21
Sacramento,11/3/2020,2520,91
Sutter,11/3/2020,14,0
Siskiyou,11/3/2020,56,8
Madera,11/3/2020,339,17
Calaveras,11/3/2020,33,8
Yolo,11/3/2020,96,5
Mono,11/3/2020,17,2
Merced,11/3/2020,272,12
Glenn,11/3/2020,47,0
Imperial,11/3/2020,259,1
San Diego,11/3/2020,6978,286
Santa Cruz,11/3/2020,389,7
Solano,11/3/2020,562,7
Tuolumne,11/3/2020,84,3
Napa,11/3/2020,200,11
Los Angeles,11/3/2020,20014,728
Colusa,11/3/2020,48,0
Butte,11/3/2020,453,7
Nevada,11/3/2020,127,3
Trinity,11/3/2020,25,0
Riverside,11/3/2020,3405,63
Tehama,11/3/2020,59,1
Kern,11/3/2020,1340,52
Yuba,11/3/2020,265,1
Kings,11/3/2020,193,12
Lassen,11/3/2020,25,0
Marin,11/4/2020,352,15
San Luis Obispo,11/4/2020,460,23
San Mateo,11/4/2020,711,42
Sacramento,11/4/2020,2535,84
Sutter,11/4/2020,14,0
Los Angeles,11/4/2020,20000,693
San Diego,11/4/2020,6951,262
Humboldt,11/4/2020,273,3
Imperial,11/4/2020,259,1
Colusa,11/4/2020,48,0
Amador,11/4/2020,51,4
Plumas,11/4/2020,35,0
Shasta,11/4/2020,561,5
San Francisco,11/4/2020,1891,57
Mariposa,11/4/2020,19,0
Del Norte,11/4/2020,51,2
Santa Cruz,11/4/2020,389,6
Sonoma,11/4/2020,556,7
Santa Barbara,11/4/2020,688,59
Mendocino,11/4/2020,152,2
Merced,11/4/2020,272,11
Santa Clara,11/4/2020,3036,81
Fresno,11/4/2020,1656,20
Orange,11/4/2020,5879,189
San Benito,11/4/2020,25,2
Calaveras,11/4/2020,33,8
Tehama,11/4/2020,59,0
Lassen,11/4/2020,25,0
El Dorado,11/4/2020,189,8
Kings,11/4/2020,193,14
Tuolumne,11/4/2020,84,3
San Bernardino,11/4/2020,3978,95
Placer,11/4/2020,809,26
Napa,11/4/2020,351,24
Ventura,11/4/2020,1232,34
San Joaquin,11/4/2020,1007,30
Riverside,11/4/2020,3446,67
Glenn,11/4/2020,47,0
Tulare,11/4/2020,683,16
Siskiyou,11/4/2020,56,8
Solano,11/4/2020,539,15
Contra Costa,11/4/2020,1479,40
Madera,11/4/2020,329,8
Trinity,11/4/2020,25,0
Mono,11/4/2020,17,2
Yuba,11/4/2020,265,3
Butte,11/4/2020,453,12
Kern,11/4/2020,1328,51
Yolo,11/4/2020,96,5
Stanislaus,11/4/2020,1297,20
Monterey,11/4/2020,717,24
Inyo,11/4/2020,29,4
Modoc,11/4/2020,41,0
Lake,11/4/2020,65,1
Nevada,11/4/2020,120,4
Alameda,11/4/2020,2505,122
San Joaquin,11/5/2020,1031,35
Napa,11/5/2020,351,26
Calaveras,11/5/2020,33,8
Butte,11/5/2020,453,16
Santa Barbara,11/5/2020,688,58
Tuolumne,11/5/2020,181,4
Sonoma,11/5/2020,535,6
Modoc,11/5/2020,41,0
Tulare,11/5/2020,677,16
Del Norte,11/5/2020,51,1
Glenn,11/5/2020,47,0
Stanislaus,11/5/2020,1296,18
Lake,11/5/2020,77,2
Merced,11/5/2020,271,11
San Luis Obispo,11/5/2020,460,25
Fresno,11/5/2020,1687,21
Tehama,11/5/2020,59,0
Riverside,11/5/2020,3419,70
Kern,11/5/2020,1265,47
Shasta,11/5/2020,561,5
San Francisco,11/5/2020,1911,61
Orange,11/5/2020,5855,199
Monterey,11/5/2020,717,24
Mono,11/5/2020,17,2
Amador,11/5/2020,51,3
San Benito,11/5/2020,25,2
Solano,11/5/2020,540,17
Los Angeles,11/5/2020,20185,688
El Dorado,11/5/2020,189,7
San Diego,11/5/2020,6949,258
Humboldt,11/5/2020,281,6
Alameda,11/5/2020,2509,126
Siskiyou,11/5/2020,56,7
Imperial,11/5/2020,259,0
Sutter,11/5/2020,14,0
Marin,11/5/2020,352,15
San Bernardino,11/5/2020,4000,94
Mendocino,11/5/2020,177,5
Yuba,11/5/2020,265,5
Inyo,11/5/2020,29,4
Kings,11/5/2020,193,15
Lassen,11/5/2020,25,0
Colusa,11/5/2020,48,0
Madera,11/5/2020,283,10
Yolo,11/5/2020,96,6
Santa Cruz,11/5/2020,389,8
Plumas,11/5/2020,35,0
Mariposa,11/5/2020,19,0
Placer,11/5/2020,808,23
Contra Costa,11/5/2020,1498,48
Santa Clara,11/5/2020,3014,68
Ventura,11/5/2020,1240,37
Trinity,11/5/2020,25,0
San Mateo,11/5/2020,710,32
Sacramento,11/5/2020,2505,77
Nevada,11/5/2020,133,4
Placer,11/6/2020,809,21
Fresno,11/6/2020,1683,23
Tehama,11/6/2020,59,3
Sonoma,11/6/2020,553,8
El Dorado,11/6/2020,189,8
San Diego,11/6/2020,6949,255
Calaveras,11/6/2020,33,7
Siskiyou,11/6/2020,56,8
Alameda,11/6/2020,2508,116
Lassen,11/6/2020,25,0
Solano,11/6/2020,548,19
Shasta,11/6/2020,561,11
Del Norte,11/6/2020,51,3
Colusa,11/6/2020,48,0
Modoc,11/6/2020,41,0
Plumas,11/6/2020,35,0
Contra Costa,11/6/2020,1484,43
San Francisco,11/6/2020,1937,54
Santa Cruz,11/6/2020,389,7
Kern,11/6/2020,1266,51
Humboldt,11/6/2020,281,7
Monterey,11/6/2020,717,19
Nevada,11/6/2020,124,5
Mendocino,11/6/2020,177,7
Yolo,11/6/2020,96,6
Amador,11/6/2020,51,4
Glenn,11/6/2020,47,0
Tulare,11/6/2020,679,15
Santa Barbara,11/6/2020,688,58
Merced,11/6/2020,271,10
Inyo,11/6/2020,29,4
Yuba,11/6/2020,265,5
Marin,11/6/2020,354,18
San Luis Obispo,11/6/2020,460,24
Lake,11/6/2020,77,2
Riverside,11/6/2020,3392,62
San Bernardino,11/6/2020,4024,107
Sacramento,11/6/2020,2522,68
Butte,11/6/2020,453,14
Trinity,11/6/2020,25,0
Napa,11/6/2020,351,25
Tuolumne,11/6/2020,181,2
Santa Clara,11/6/2020,3016,72
Orange,11/6/2020,5909,192
San Mateo,11/6/2020,717,32
Imperial,11/6/2020,250,2
Mono,11/6/2020,17,2
Ventura,11/6/2020,1245,33
San Benito,11/6/2020,25,2
Sutter,11/6/2020,14,0
Madera,11/6/2020,310,8
Stanislaus,11/6/2020,1297,16
Kings,11/6/2020,193,14
Mariposa,11/6/2020,19,0
San Joaquin,11/6/2020,1025,26
Los Angeles,11/6/2020,20230,661
Orange,11/7/2020,5952,200
Fresno,11/7/2020,1673,17
San Joaquin,11/7/2020,1028,27
San Francisco,11/7/2020,1903,56
Placer,11/7/2020,808,29
Mono,11/7/2020,17,2
Yuba,11/7/2020,265,6
Mendocino,11/7/2020,177,4
Sonoma,11/7/2020,542,5
Tulare,11/7/2020,679,21
El Dorado,11/7/2020,189,8
Mariposa,11/7/2020,19,0
Glenn,11/7/2020,47,0
San Luis Obispo,11/7/2020,460,28
Tehama,11/7/2020,59,1
Amador,11/7/2020,51,3
Kern,11/7/2020,1276,58
Ventura,11/7/2020,1233,34
Los Angeles,11/7/2020,20173,695
Trinity,11/7/2020,25,0
Modoc,11/7/2020,41,0
Siskiyou,11/7/2020,56,6
Humboldt,11/7/2020,267,6
Yolo,11/7/2020,96,6
Lake,11/7/2020,77,3
Santa Barbara,11/7/2020,688,46
Butte,11/7/2020,453,15
Stanislaus,11/7/2020,1297,20
Sutter,11/7/2020,14,0
Imperial,11/7/2020,250,0
Del Norte,11/7/2020,51,3
San Benito,11/7/2020,25,2
Inyo,11/7/2020,29,4
San Mateo,11/7/2020,701,37
Contra Costa,11/7/2020,1482,52
Madera,11/7/2020,310,8
Tuolumne,11/7/2020,181,2
Merced,11/7/2020,271,11
San Diego,11/7/2020,6955,252
Santa Clara,11/7/2020,3020,69
Colusa,11/7/2020,48,0
Sacramento,11/7/2020,2579,71
Shasta,11/7/2020,561,6
Alameda,11/7/2020,2479,106
Solano,11/7/2020,559,19
Plumas,11/7/2020,35,0
Santa Cruz,11/7/2020,389,6
Nevada,11/7/2020,124,3
Marin,11/7/2020,359,17
Kings,11/7/2020,193,13
Calaveras,11/7/2020,33,4
Monterey,11/7/2020,717,22
San Bernardino,11/7/2020,3983,119
Riverside,11/7/2020,3387,65
Napa,11/7/2020,200,13
Lassen,11/7/2020,25,0
Solano,11/8/2020,491,21
Humboldt,11/8/2020,270,4
Siskiyou,11/8/2020,56,7
Mendocino,11/8/2020,177,6
Sonoma,11/8/2020,547,5
Kings,11/8/2020,193,15
San Benito,11/8/2020,25,2
Yuba,11/8/2020,265,8
Napa,11/8/2020,200,11
Lassen,11/8/2020,25,0
Plumas,11/8/2020,35,0
Shasta,11/8/2020,561,6
Del Norte,11/8/2020,51,1
Trinity,11/8/2020,25,0
Mariposa,11/8/2020,19,0
Glenn,11/8/2020,47,0
Merced,11/8/2020,271,12
San Francisco,11/8/2020,1855,65
Monterey,11/8/2020,717,24
Stanislaus,11/8/2020,1275,21
Fresno,11/8/2020,1668,-4
Lake,11/8/2020,77,1
Amador,11/8/2020,51,4
Butte,11/8/2020,453,11
Inyo,11/8/2020,29,3
Colusa,11/8/2020,48,0
Orange,11/8/2020,5875,193
Marin,11/8/2020,354,17
Tehama,11/8/2020,59,1
Santa Cruz,11/8/2020,389,6
Alameda,11/8/2020,2439,120
Madera,11/8/2020,310,8
Placer,11/8/2020,806,23
Imperial,11/8/2020,250,0
Sutter,11/8/2020,14,0
Calaveras,11/8/2020,33,4
Tuolumne,11/8/2020,181,3
Riverside,11/8/2020,3341,67
Santa Barbara,11/8/2020,688,50
San Luis Obispo,11/8/2020,460,26
San Bernardino,11/8/2020,3994,94
Modoc,11/8/2020,41,0
Kern,11/8/2020,1269,50
Mono,11/8/2020,17,2
San Joaquin,11/8/2020,1023,25
Sacramento,11/8/2020,2561,74
Contra Costa,11/8/2020,1493,53
Santa Clara,11/8/2020,2989,81
Yolo,11/8/2020,96,4
Los Angeles,11/8/2020,20059,769
Ventura,11/8/2020,1225,40
San Mateo,11/8/2020,695,38
San Diego,11/8/2020,6948,265
Tulare,11/8/2020,679,23
El Dorado,11/8/2020,189,5
Nevada,11/8/2020,124,7
Modoc,11/9/2020,41,0
Orange,11/9/2020,5797,200
Merced,11/9/2020,271,5
Santa Clara,11/9/2020,2979,80
Mariposa,11/9/2020,19,0
Amador,11/9/2020,51,4
Butte,11/9/2020,453,13
Yuba,11/9/2020,265,11
Yolo,11/9/2020,96,2
Riverside,11/9/2020,3392,95
Kings,11/9/2020,193,16
Sonoma,11/9/2020,544,4
San Mateo,11/9/2020,699,39
El Dorado,11/9/2020,189,5
San Benito,11/9/2020,0,3
San Joaquin,11/9/2020,1022,26
Inyo,11/9/2020,29,4
Contra Costa,11/9/2020,1485,44
Imperial,11/9/2020,251,2
Santa Cruz,11/9/2020,389,7
Mono,11/9/2020,17,2
Shasta,11/9/2020,561,3
Madera,11/9/2020,329,7
Kern,11/9/2020,1267,57
Fresno,11/9/2020,1682,26
Alameda,11/9/2020,2429,113
Napa,11/9/2020,351,23
Santa Barbara,11/9/2020,688,57
San Diego,11/9/2020,6950,283
Nevada,11/9/2020,116,1
Del Norte,11/9/2020,51,0
Glenn,11/9/2020,47,0
Sacramento,11/9/2020,2567,80
Marin,11/9/2020,355,11
Colusa,11/9/2020,48,0
San Bernardino,11/9/2020,4001,93
Sutter,11/9/2020,14,0
Monterey,11/9/2020,717,24
Los Angeles,11/9/2020,20064,778
Trinity,11/9/2020,25,0
San Francisco,11/9/2020,1856,68
Siskiyou,11/9/2020,56,8
Tulare,11/9/2020,679,26
Lassen,11/9/2020,25,0
Ventura,11/9/2020,1217,38
Placer,11/9/2020,806,28
Tehama,11/9/2020,59,2
Calaveras,11/9/2020,33,3
Mendocino,11/9/2020,177,6
Plumas,11/9/2020,35,0
Stanislaus,11/9/2020,1269,19
Solano,11/9/2020,550,18
Humboldt,11/9/2020,258,6
Tuolumne,11/9/2020,181,3
Lake,11/9/2020,77,2
San Luis Obispo,11/9/2020,460,25
Lake,11/10/2020,78,1
Ventura,11/10/2020,1238,40
Trinity,11/10/2020,25,0
Kings,11/10/2020,193,16
Santa Barbara,11/10/2020,688,54
Placer,11/10/2020,803,28
Modoc,11/10/2020,41,0
San Mateo,11/10/2020,725,33
Sutter,11/10/2020,14,0
Sacramento,11/10/2020,2574,69
Madera,11/10/2020,329,7
San Benito,11/10/2020,25,2
Shasta,11/10/2020,561,3
El Dorado,11/10/2020,189,4
Fresno,11/10/2020,1707,13
Nevada,11/10/2020,133,1
Tuolumne,11/10/2020,181,2
Colusa,11/10/2020,48,0
Calaveras,11/10/2020,33,4
Merced,11/10/2020,272,5
Tehama,11/10/2020,59,3
San Francisco,11/10/2020,1876,69
Los Angeles,11/10/2020,20118,683
Marin,11/10/2020,360,11
Orange,11/10/2020,5964,193
Siskiyou,11/10/2020,56,6
Solano,11/10/2020,563,15
Santa Clara,11/10/2020,3044,52
Lassen,11/10/2020,25,0
Riverside,11/10/2020,3450,102
Mono,11/10/2020,17,2
San Diego,11/10/2020,6945,258
Contra Costa,11/10/2020,1504,46
Mariposa,11/10/2020,19,0
Monterey,11/10/2020,717,23
Mendocino,11/10/2020,177,6
Santa Cruz,11/10/2020,389,8
Tulare,11/10/2020,679,24
Plumas,11/10/2020,35,0
Glenn,11/10/2020,47,0
Yolo,11/10/2020,96,4
Imperial,11/10/2020,266,2
Kern,11/10/2020,1266,64
Del Norte,11/10/2020,51,1
San Bernardino,11/10/2020,4013,105
Sonoma,11/10/2020,562,5
Humboldt,11/10/2020,262,6
Amador,11/10/2020,51,3
Stanislaus,11/10/2020,1288,9
Inyo,11/10/2020,29,4
Yuba,11/10/2020,265,10
San Luis Obispo,11/10/2020,460,28
Alameda,11/10/2020,2471,107
Butte,11/10/2020,453,5
San Joaquin,11/10/2020,1030,24
Napa,11/10/2020,351,14
Mendocino,11/11/2020,177,4
Marin,11/11/2020,369,10
Los Angeles,11/11/2020,20217,648
Sutter,11/11/2020,14,0
Merced,11/11/2020,272,7
Alameda,11/11/2020,2453,96
Amador,11/11/2020,51,3
Ventura,11/11/2020,1236,43
San Benito,11/11/2020,25,3
Sacramento,11/11/2020,2470,104
Kings,11/11/2020,193,15
Tuolumne,11/11/2020,181,2
Stanislaus,11/11/2020,1295,15
Modoc,11/11/2020,41,0
San Diego,11/11/2020,6946,252
Santa Clara,11/11/2020,3069,54
San Luis Obispo,11/11/2020,460,28
Colusa,11/11/2020,48,0
Calaveras,11/11/2020,33,4
Yuba,11/11/2020,265,6
Fresno,11/11/2020,1700,11
Napa,11/11/2020,351,26
Lake,11/11/2020,78,1
Kern,11/11/2020,1276,51
Riverside,11/11/2020,3439,65
Tulare,11/11/2020,679,18
Lassen,11/11/2020,25,0
San Francisco,11/11/2020,1904,59
Solano,11/11/2020,563,15
Mono,11/11/2020,17,2
San Mateo,11/11/2020,738,37
Placer,11/11/2020,797,21
Siskiyou,11/11/2020,56,6
Inyo,11/11/2020,29,4
Plumas,11/11/2020,35,0
Shasta,11/11/2020,561,2
Santa Cruz,11/11/2020,389,7
Yolo,11/11/2020,96,3
Santa Barbara,11/11/2020,688,57
Mariposa,11/11/2020,19,0
Glenn,11/11/2020,47,0
Orange,11/11/2020,5921,192
Humboldt,11/11/2020,276,2
Del Norte,11/11/2020,51,2
El Dorado,11/11/2020,189,8
Sonoma,11/11/2020,585,6
San Bernardino,11/11/2020,4067,107
Monterey,11/11/2020,717,20
San Joaquin,11/11/2020,1034,25
Nevada,11/11/2020,142,3
Imperial,11/11/2020,266,2
Contra Costa,11/11/2020,1564,40
Madera,11/11/2020,329,16
Butte,11/11/2020,453,8
Trinity,11/11/2020,25,0
Tehama,11/11/2020,59,2
San Joaquin,11/12/2020,1039,30
Los Angeles,11/12/2020,20215,661
Santa Clara,11/12/2020,3045,72
San Diego,11/12/2020,6943,244
Lassen,11/12/2020,25,0
Plumas,11/12/2020,35,0
Ventura,11/12/2020,1235,41
Solano,11/12/2020,566,10
Sonoma,11/12/2020,581,4
Orange,11/12/2020,5916,193
Kern,11/12/2020,1287,54
San Luis Obispo,11/12/2020,460,27
Siskiyou,11/12/2020,25,0
Butte,11/12/2020,453,7
Marin,11/12/2020,365,7
Imperial,11/12/2020,266,0
Glenn,11/12/2020,47,0
Santa Cruz,11/12/2020,389,7
El Dorado,11/12/2020,189,7
Mariposa,11/12/2020,19,0
Sutter,11/12/2020,14,0
San Benito,11/12/2020,26,1
Madera,11/12/2020,329,16
Sacramento,11/12/2020,2561,64
Shasta,11/12/2020,561,3
Mono,11/12/2020,17,2
Lake,11/12/2020,77,1
Kings,11/12/2020,193,13
Amador,11/12/2020,51,5
Fresno,11/12/2020,1672,15
Santa Barbara,11/12/2020,688,58
San Mateo,11/12/2020,737,38
Humboldt,11/12/2020,279,2
Yuba,11/12/2020,265,5
Inyo,11/12/2020,29,3
Calaveras,11/12/2020,33,4
Riverside,11/12/2020,3476,64
Monterey,11/12/2020,717,18
Alameda,11/12/2020,2434,102
Modoc,11/12/2020,41,0
Yolo,11/12/2020,97,7
Napa,11/12/2020,351,27
Del Norte,11/12/2020,51,2
Colusa,11/12/2020,48,0
Trinity,11/12/2020,25,0
Nevada,11/12/2020,126,2
Tulare,11/12/2020,679,18
Placer,11/12/2020,797,24
Stanislaus,11/12/2020,1297,21
Contra Costa,11/12/2020,1551,32
Tehama,11/12/2020,59,3
Mendocino,11/12/2020,177,6
Tuolumne,11/12/2020,181,4
San Bernardino,11/12/2020,4102,93
San Francisco,11/12/2020,1851,62
Merced,11/12/2020,271,7
Calaveras,11/13/2020,33,4
Mono,11/13/2020,17,2
Glenn,11/13/2020,47,0
Lassen,11/13/2020,25,0
Merced,11/13/2020,271,7
Placer,11/13/2020,801,22
Napa,11/13/2020,351,28
Tulare,11/13/2020,679,21
El Dorado,11/13/2020,189,6
Del Norte,11/13/2020,52,0
San Francisco,11/13/2020,1908,65
Ventura,11/13/2020,1248,28
Monterey,11/13/2020,717,23
Marin,11/13/2020,363,12
Mariposa,11/13/2020,19,0
Trinity,11/13/2020,25,0
Butte,11/13/2020,453,10
Santa Barbara,11/13/2020,688,53
Amador,11/13/2020,51,6
San Bernardino,11/13/2020,4089,95
Yuba,11/13/2020,265,4
Inyo,11/13/2020,29,3
Humboldt,11/13/2020,281,3
Kings,11/13/2020,193,13
Tuolumne,11/13/2020,84,2
Nevada,11/13/2020,126,2
Fresno,11/13/2020,1657,22
San Benito,11/13/2020,25,0
Contra Costa,11/13/2020,1543,37
Sacramento,11/13/2020,2546,64
San Joaquin,11/13/2020,1035,32
Orange,11/13/2020,5924,188
Kern,11/13/2020,1287,53
Los Angeles,11/13/2020,20222,658
San Mateo,11/13/2020,734,34
Riverside,11/13/2020,3461,56
San Diego,11/13/2020,6941,255
Plumas,11/13/2020,35,0
Solano,11/13/2020,577,10
Sonoma,11/13/2020,576,4
Colusa,11/13/2020,48,0
Sutter,11/13/2020,14,0
Shasta,11/13/2020,561,3
Mendocino,11/13/2020,177,7
Imperial,11/13/2020,266,3
Modoc,11/13/2020,41,0
Stanislaus,11/13/2020,1291,21
Tehama,11/13/2020,59,3
Santa Clara,11/13/2020,3063,66
Alameda,11/13/2020,2458,98
San Luis Obispo,11/13/2020,460,27
Lake,11/13/2020,77,1
Santa Cruz,11/13/2020,389,4
Yolo,11/13/2020,96,6
Madera,11/13/2020,329,18
Siskiyou,11/13/2020,25,0
Lake,11/14/2020,77,1
Lassen,11/14/2020,25,0
San Joaquin,11/14/2020,1030,29
Mariposa,11/14/2020,19,0
El Dorado,11/14/2020,189,6
San Mateo,11/14/2020,734,38
Santa Cruz,11/14/2020,389,3
Yolo,11/14/2020,96,4
Santa Barbara,11/14/2020,688,60
Stanislaus,11/14/2020,1284,24
Modoc,11/14/2020,41,0
Shasta,11/14/2020,561,8
Monterey,11/14/2020,717,22
Sacramento,11/14/2020,2566,67
Humboldt,11/14/2020,281,4
Fresno,11/14/2020,1673,17
Kings,11/14/2020,193,12
Nevada,11/14/2020,126,4
Imperial,11/14/2020,266,3
Solano,11/14/2020,554,7
Placer,11/14/2020,794,24
Tuolumne,11/14/2020,84,2
Butte,11/14/2020,453,13
Colusa,11/14/2020,48,0
Del Norte,11/14/2020,52,1
Madera,11/14/2020,329,19
Kern,11/14/2020,1269,47
Napa,11/14/2020,351,26
San Bernardino,11/14/2020,4084,92
Mono,11/14/2020,17,2
Alameda,11/14/2020,2483,100
Los Angeles,11/14/2020,20221,690
Plumas,11/14/2020,35,0
Merced,11/14/2020,271,11
Mendocino,11/14/2020,177,5
San Luis Obispo,11/14/2020,460,25
Sonoma,11/14/2020,534,3
Tulare,11/14/2020,675,21
Amador,11/14/2020,51,6
Inyo,11/14/2020,29,3
Ventura,11/14/2020,1241,35
Siskiyou,11/14/2020,56,8
Orange,11/14/2020,5900,173
Riverside,11/14/2020,3370,57
Contra Costa,11/14/2020,1526,38
San Benito,11/14/2020,25,2
Santa Clara,11/14/2020,3032,72
Marin,11/14/2020,358,17
Trinity,11/14/2020,25,0
Yuba,11/14/2020,265,6
Sutter,11/14/2020,14,0
Glenn,11/14/2020,47,0
San Diego,11/14/2020,6931,262
San Francisco,11/14/2020,1890,68
Tehama,11/14/2020,59,1
Calaveras,11/14/2020,33,4
Napa,11/15/2020,351,25
Humboldt,11/15/2020,275,4
Placer,11/15/2020,794,20
San Joaquin,11/15/2020,1005,28
Tehama,11/15/2020,59,4
Nevada,11/15/2020,118,3
Sutter,11/15/2020,14,0
San Luis Obispo,11/15/2020,460,34
Plumas,11/15/2020,35,0
San Diego,11/15/2020,6918,273
Tulare,11/15/2020,675,26
Del Norte,11/15/2020,51,0
Lake,11/15/2020,77,2
Tuolumne,11/15/2020,84,2
Ventura,11/15/2020,1238,37
Sonoma,11/15/2020,551,4
Santa Cruz,11/15/2020,389,2
