date,confirmed_patients,suspected_patients,total_covid_patients
2020-10-13,1,5,6
2020-10-13,28,1,29
2020-10-13,0,0,0
2020-10-13,2,0,2
2020-10-13,0,0,0
2020-10-13,0,0,0
2020-10-13,18,34,52
2020-10-13,28,9,37
2020-10-13,74,46,120
2020-10-13,63,32,95
2020-10-13,0,0,0
2020-10-13,0,0,0
2020-10-13,30,0,30
2020-10-13,7,13,20
2020-10-13,0,1,1
2020-10-13,3,0,3
2020-10-13,28,9,37
2020-10-13,3,0,3
2020-10-13,11,0,11
2020-10-14,8,9,17
2020-10-14,75,36,111
2020-10-14,24,6,30
2020-10-14,0,0,0
2020-10-14,149,69,218
2020-10-14,4,0,4
2020-10-14,181,52,233
2020-10-14,0,0,0
2020-10-14,13,14,27
2020-10-14,12,2,14
2020-10-14,735,372,1107
2020-10-14,27,1,28
2020-10-14,0,0,0
2020-10-14,17,12,29
2020-10-14,19,3,22
2020-10-14,67,0,67
2020-10-14,0,0,0
2020-10-14,0,0,0
2020-10-14,34,0,34
2020-10-14,0,0,0
2020-10-14,8,0,8
2020-10-14,2,0,2
2020-10-14,1,0,1
2020-10-14,29,13,42
2020-10-14,29,9,38
2020-10-14,1,0,1
2020-10-14,26,6,32
2020-10-14,28,16,44
2020-10-14,0,0,0
2020-10-14,7,6,13
2020-10-14,0,0,0
2020-10-14,29,7,36
2020-10-14,0,0,0
2020-10-14,59,40,99
2020-10-14,181,43,224
2020-10-14,10,0,10
2020-10-14,87,20,107
2020-10-14,4,2,6
2020-10-14,17,1,18
2020-10-14,1,0,1
2020-10-14,0,1,1
2020-10-14,2,3,5
2020-10-14,94,22,116
2020-10-14,0,0,0
2020-10-14,25,4,29
2020-10-14,4,2,6
2020-10-14,55,19,74
2020-10-14,0,0,0
2020-10-14,1,0,1
2020-10-14,7,1,8
2020-10-14,3,0,3
2020-10-14,0,0,0
2020-10-14,164,48,212
2020-10-14,0,0,0
2020-10-14,0,0,0
2020-10-14,0,0,0
2020-10-15,27,8,35
2020-10-15,0,0,0
2020-10-15,8,1,9
2020-10-15,170,33,203
2020-10-15,0,0,0
2020-10-15,79,34,113
2020-10-15,1,0,1
2020-10-15,0,0,0
2020-10-15,5,0,5
2020-10-15,21,8,29
2020-10-15,11,2,13
2020-10-15,2,3,5
2020-10-15,20,14,34
2020-10-15,0,1,1
2020-10-15,148,57,205
2020-10-15,24,1,25
2020-10-15,59,1,60
2020-10-15,0,0,0
2020-10-15,2,0,2
2020-10-15,26,4,30
2020-10-15,0,0,0
2020-10-15,16,2,18
2020-10-15,32,2,34
2020-10-15,0,0,0
2020-10-15,2,0,2
2020-10-15,24,16,40
2020-10-15,0,0,0
2020-10-15,28,10,38
2020-10-15,0,0,0
2020-10-15,3,0,3
2020-10-15,0,0,0
2020-10-15,12,12,24
2020-10-15,5,0,5
2020-10-15,186,53,239
2020-10-15,95,15,110
2020-10-15,0,0,0
2020-10-15,84,19,103
2020-10-15,1,4,5
2020-10-15,0,0,0
2020-10-15,25,8,33
2020-10-15,4,1,5
2020-10-15,746,340,1086
2020-10-15,0,0,0
2020-10-15,57,42,99
2020-10-15,0,0,0
2020-10-15,0,0,0
2020-10-15,0,0,0
2020-10-15,1,0,1
2020-10-15,13,1,14
2020-10-15,8,8,16
2020-10-15,8,9,17
2020-10-15,29,11,40
2020-10-15,8,0,8
2020-10-15,15,0,15
2020-10-15,56,19,75
2020-10-15,184,51,235
2020-10-16,27,12,39
2020-10-16,136,67,203
2020-10-16,0,0,0
2020-10-16,21,17,38
2020-10-16,4,4,8
2020-10-16,0,0,0
2020-10-16,0,0,0
2020-10-16,2,1,3
2020-10-16,0,0,0
2020-10-16,55,12,67
2020-10-16,6,0,6
2020-10-16,0,0,0
2020-10-16,0,0,0
2020-10-16,0,0,0
2020-10-16,14,0,14
2020-10-16,20,4,24
2020-10-16,0,0,0
2020-10-16,13,3,16
2020-10-16,0,0,0
2020-10-16,33,2,35
2020-10-16,25,0,25
2020-10-16,4,0,4
2020-10-16,159,40,199
2020-10-16,9,1,10
2020-10-16,2,1,3
2020-10-16,11,22,33
2020-10-16,0,0,0
2020-10-16,0,0,0
2020-10-16,189,46,235
2020-10-16,2,0,2
2020-10-16,9,1,10
2020-10-16,52,43,95
2020-10-16,0,0,0
2020-10-16,0,0,0
2020-10-16,89,16,105
2020-10-16,189,44,233
2020-10-16,25,6,31
2020-10-16,0,0,0
2020-10-16,0,0,0
2020-10-16,92,17,109
2020-10-16,1,0,1
2020-10-16,29,4,33
2020-10-16,0,0,0
2020-10-16,8,8,16
2020-10-16,3,1,4
2020-10-16,58,1,59
2020-10-16,84,33,117
2020-10-16,30,10,40
2020-10-16,21,13,34
2020-10-16,752,324,1076
2020-10-16,6,0,6
2020-10-16,31,5,36
2020-10-16,9,3,12
2020-10-16,0,0,0
2020-10-16,14,0,14
2020-10-16,0,0,0
2020-10-17,0,0,0
2020-10-17,0,0,0
2020-10-17,0,0,0
2020-10-17,7,7,14
2020-10-17,23,3,26
2020-10-17,22,19,41
2020-10-17,23,4,27
2020-10-17,0,0,0
2020-10-17,25,8,33
2020-10-17,0,0,0
2020-10-17,0,0,0
2020-10-17,15,0,15
2020-10-17,0,0,0
2020-10-17,5,0,5
2020-10-17,30,10,40
2020-10-17,0,0,0
2020-10-17,26,17,43
2020-10-17,0,0,0
2020-10-17,6,0,6
2020-10-17,7,0,7
2020-10-17,2,0,2
2020-10-17,9,4,13
2020-10-17,32,0,32
2020-10-17,153,65,218
2020-10-17,0,0,0
2020-10-17,0,0,0
2020-10-17,60,8,68
2020-10-17,21,7,28
2020-10-17,24,21,45
2020-10-17,1,0,1
2020-10-17,0,0,0
2020-10-17,12,0,12
2020-10-17,0,0,0
2020-10-17,9,1,10
2020-10-17,2,0,2
2020-10-17,0,0,0
2020-10-17,0,0,0
2020-10-17,0,0,0
2020-10-17,54,36,90
2020-10-17,25,0,25
2020-10-17,3,2,5
2020-10-17,722,297,1019
2020-10-17,0,0,0
2020-10-17,2,0,2
2020-10-17,12,2,14
2020-10-17,34,2,36
2020-10-17,84,17,101
2020-10-17,1,0,1
2020-10-17,59,5,64
2020-10-17,78,33,111
2020-10-17,162,42,204
2020-10-17,0,5,5
2020-10-17,86,23,109
2020-10-17,185,51,236
2020-10-17,265,45,310
2020-10-17,0,0,0
2020-10-18,23,5,28
2020-10-18,0,0,0
2020-10-18,25,3,28
2020-10-18,3,1,4
2020-10-18,22,9,31
2020-10-18,11,0,11
2020-10-18,168,42,210
2020-10-18,20,7,27
2020-10-18,19,0,19
2020-10-18,1,0,1
2020-10-18,1,0,1
2020-10-18,0,0,0
2020-10-18,153,55,208
2020-10-18,0,0,0
2020-10-18,6,1,7
2020-10-18,730,312,1042
2020-10-18,7,1,8
2020-10-18,0,0,0
2020-10-18,0,1,1
2020-10-18,0,0,0
2020-10-18,0,0,0
2020-10-18,55,3,58
2020-10-18,90,19,109
2020-10-18,9,0,9
2020-10-18,1,0,1
2020-10-18,6,0,6
2020-10-18,2,0,2
2020-10-18,30,5,35
2020-10-18,30,10,40
2020-10-18,20,0,20
2020-10-18,0,0,0
2020-10-18,181,47,228
2020-10-18,2,0,2
2020-10-18,1,0,1
2020-10-18,1,0,1
2020-10-18,6,4,10
2020-10-18,0,0,0
2020-10-18,33,1,34
2020-10-18,8,5,13
2020-10-18,16,1,17
2020-10-18,0,0,0
2020-10-18,81,43,124
2020-10-18,61,12,73
2020-10-18,32,12,44
2020-10-18,0,0,0
2020-10-18,6,1,7
2020-10-18,0,0,0
2020-10-18,0,0,0
2020-10-18,0,2,2
2020-10-18,0,0,0
2020-10-18,20,18,38
2020-10-18,96,20,116
2020-10-18,20,20,40
2020-10-18,189,54,243
2020-10-18,54,42,96
2020-10-18,2,5,7
2020-10-19,0,0,0
2020-10-19,23,9,32
2020-10-19,2,0,2
2020-10-19,1,0,1
2020-10-19,23,5,28
2020-10-19,22,1,23
2020-10-19,18,0,18
2020-10-19,168,44,212
2020-10-19,41,0,41
2020-10-19,0,0,0
2020-10-19,25,14,39
2020-10-19,1,0,1
2020-10-19,10,0,10
2020-10-19,0,0,0
2020-10-19,100,17,117
2020-10-19,0,0,0
2020-10-19,6,0,6
2020-10-19,30,4,34
2020-10-19,6,1,7
2020-10-19,2,0,2
2020-10-19,191,48,239
2020-10-19,28,7,35
2020-10-19,0,0,0
2020-10-19,59,17,76
2020-10-19,758,364,1122
2020-10-19,1,1,2
2020-10-19,1,0,1
2020-10-19,2,1,3
2020-10-19,25,5,30
2020-10-19,3,5,8
2020-10-19,20,5,25
2020-10-19,8,1,9
2020-10-19,0,0,0
2020-10-19,1,0,1
2020-10-19,9,0,9
2020-10-19,91,20,111
2020-10-19,20,0,20
2020-10-19,5,7,12
2020-10-19,3,3,6
2020-10-19,0,0,0
2020-10-19,19,21,40
2020-10-19,53,48,101
2020-10-19,157,60,217
2020-10-19,0,0,0
2020-10-19,0,2,2
2020-10-19,0,0,0
2020-10-19,56,3,59
2020-10-19,0,0,0
2020-10-19,80,29,109
2020-10-19,0,0,0
2020-10-19,0,0,0
2020-10-19,0,0,0
2020-10-19,8,8,16
2020-10-19,22,18,40
2020-10-19,187,44,231
2020-10-19,6,1,7
2020-10-20,3,0,3
2020-10-20,21,0,21
2020-10-20,8,0,8
2020-10-20,23,18,41
2020-10-20,58,37,95
2020-10-20,18,0,18
2020-10-20,6,0,6
2020-10-20,0,0,0
2020-10-20,0,0,0
2020-10-20,55,2,57
2020-10-20,6,8,14
2020-10-20,0,0,0
2020-10-20,28,10,38
2020-10-20,0,0,0
2020-10-20,82,25,107
2020-10-20,22,8,30
2020-10-20,777,322,1099
2020-10-20,0,0,0
2020-10-20,0,2,2
2020-10-20,7,0,7
2020-10-20,1,0,1
2020-10-20,26,18,44
2020-10-20,1,0,1
2020-10-20,5,4,9
2020-10-20,21,4,25
2020-10-20,0,0,0
2020-10-20,17,21,38
2020-10-20,0,0,0
2020-10-20,7,0,7
2020-10-20,52,26,78
2020-10-20,5,1,6
2020-10-20,0,0,0
2020-10-20,0,0,0
2020-10-20,20,7,27
2020-10-20,26,10,36
2020-10-20,0,0,0
2020-10-20,3,4,7
2020-10-20,114,20,134
2020-10-20,22,0,22
2020-10-20,198,31,229
2020-10-20,1,0,1
2020-10-20,199,34,233
2020-10-20,8,0,8
2020-10-20,174,52,226
2020-10-20,40,0,40
2020-10-20,19,1,20
2020-10-20,2,0,2
2020-10-20,0,0,0
2020-10-20,7,0,7
2020-10-20,99,18,117
2020-10-20,0,0,0
2020-10-20,0,0,0
2020-10-20,0,0,0
2020-10-20,0,0,0
2020-10-20,167,46,213
2020-10-20,0,0,0
2020-10-21,0,0,0
2020-10-21,16,11,27
2020-10-21,20,1,21
2020-10-21,29,14,43
2020-10-21,81,30,111
2020-10-21,45,0,45
2020-10-21,17,1,18
2020-10-21,6,0,6
2020-10-21,26,10,36
2020-10-21,0,0,0
2020-10-21,21,0,21
2020-10-21,110,19,129
2020-10-21,0,0,0
2020-10-21,4,13,17
2020-10-21,168,50,218
2020-10-21,0,0,0
2020-10-21,1,0,1
2020-10-21,0,0,0
2020-10-21,53,3,56
2020-10-21,10,0,10
2020-10-21,23,10,33
2020-10-21,0,0,0
2020-10-21,3,1,4
2020-10-21,0,0,0
2020-10-21,769,290,1059
2020-10-21,54,20,74
2020-10-21,176,51,227
2020-10-21,6,1,7
2020-10-21,6,0,6
2020-10-21,0,0,0
2020-10-21,0,0,0
2020-10-21,0,0,0
2020-10-21,22,3,25
2020-10-21,0,0,0
2020-10-21,7,0,7
2020-10-21,61,37,98
2020-10-21,1,0,1
2020-10-21,27,6,33
2020-10-21,187,44,231
2020-10-21,8,0,8
2020-10-21,0,0,0
2020-10-21,0,0,0
2020-10-21,0,0,0
2020-10-21,208,37,245
2020-10-21,23,10,33
2020-10-21,1,0,1
2020-10-21,0,0,0
2020-10-21,22,13,35
2020-10-21,1,3,4
2020-10-21,23,0,23
2020-10-21,94,17,111
2020-10-21,2,0,2
2020-10-21,5,5,10
2020-10-21,1,0,1
2020-10-21,7,0,7
2020-10-21,7,0,7
2020-10-22,89,20,109
2020-10-22,4,0,4
2020-10-22,31,14,45
2020-10-22,22,0,22
2020-10-22,21,12,33
2020-10-22,0,0,0
2020-10-22,188,47,235
2020-10-22,23,3,26
2020-10-22,0,0,0
2020-10-22,1,1,2
2020-10-22,0,0,0
2020-10-22,161,57,218
2020-10-22,28,1,29
2020-10-22,0,0,0
2020-10-22,0,0,0
2020-10-22,1,0,1
2020-10-22,0,0,0
2020-10-22,9,1,10
2020-10-22,22,1,23
2020-10-22,0,0,0
2020-10-22,0,1,1
2020-10-22,43,0,43
2020-10-22,2,3,5
2020-10-22,100,13,113
2020-10-22,6,0,6
2020-10-22,0,0,0
2020-10-22,55,5,60
2020-10-22,0,0,0
2020-10-22,770,262,1032
2020-10-22,7,2,9
2020-10-22,5,8,13
2020-10-22,5,0,5
2020-10-22,23,3,26
2020-10-22,0,0,0
2020-10-22,90,27,117
2020-10-22,6,0,6
2020-10-22,2,0,2
2020-10-22,2,0,2
2020-10-22,13,0,13
2020-10-22,30,7,37
2020-10-22,7,0,7
2020-10-22,10,0,10
2020-10-22,12,14,26
2020-10-22,53,20,73
2020-10-22,162,41,203
2020-10-22,0,0,0
2020-10-22,2,0,2
2020-10-22,8,0,8
2020-10-22,61,43,104
2020-10-22,6,6,12
2020-10-22,0,0,0
2020-10-22,19,7,26
2020-10-22,215,48,263
2020-10-22,0,0,0
2020-10-22,24,6,30
2020-10-22,0,0,0
2020-10-23,0,0,0
2020-10-23,0,0,0
2020-10-23,92,26,118
2020-10-23,30,4,34
2020-10-23,8,0,8
2020-10-23,0,0,0
2020-10-23,100,15,115
2020-10-23,11,0,11
2020-10-23,29,1,30
2020-10-23,56,3,59
2020-10-23,42,1,43
2020-10-23,88,21,109
2020-10-23,1,0,1
2020-10-23,159,42,201
2020-10-23,9,1,10
2020-10-23,0,0,0
2020-10-23,0,0,0
2020-10-23,10,2,12
2020-10-23,7,0,7
2020-10-23,24,4,28
2020-10-23,31,13,44
2020-10-23,19,1,20
2020-10-23,0,0,0
2020-10-23,2,0,2
2020-10-23,10,0,10
2020-10-23,0,0,0
2020-10-23,20,11,31
2020-10-23,0,0,0
2020-10-23,151,58,209
2020-10-23,4,6,10
2020-10-23,0,0,0
2020-10-23,0,0,0
2020-10-23,785,254,1039
2020-10-23,4,1,5
2020-10-23,1,0,1
2020-10-23,20,0,20
2020-10-23,2,1,3
2020-10-23,212,51,263
2020-10-23,0,1,1
2020-10-23,1,0,1
2020-10-23,53,21,74
2020-10-23,0,0,0
2020-10-23,0,0,0
2020-10-23,7,2,9
2020-10-23,1,0,1
2020-10-23,11,0,11
2020-10-23,0,0,0
2020-10-23,15,10,25
2020-10-23,6,5,11
2020-10-23,21,0,21
2020-10-23,22,10,32
2020-10-23,2,1,3
2020-10-23,55,46,101
2020-10-23,24,9,33
2020-10-23,6,0,6
2020-10-23,185,50,235
2020-10-24,1,0,1
2020-10-24,0,0,0
2020-10-24,54,27,81
2020-10-24,27,1,28
2020-10-24,22,1,23
2020-10-24,9,0,9
2020-10-24,27,14,41
2020-10-24,0,0,0
2020-10-24,23,13,36
2020-10-24,3,9,12
2020-10-24,0,0,0
2020-10-24,0,0,0
2020-10-24,151,53,204
2020-10-24,0,0,0
2020-10-24,0,0,0
2020-10-24,20,0,20
2020-10-24,0,0,0
2020-10-24,21,7,28
2020-10-24,96,21,117
2020-10-24,0,0,0
2020-10-24,13,12,25
2020-10-24,2,0,2
2020-10-24,9,0,9
2020-10-24,23,5,28
2020-10-24,0,0,0
2020-10-24,46,15,61
2020-10-24,24,4,28
2020-10-24,1,0,1
2020-10-24,150,33,183
2020-10-24,2,3,5
2020-10-24,33,4,37
2020-10-24,767,294,1061
2020-10-24,166,42,208
2020-10-24,4,2,6
2020-10-24,53,3,56
2020-10-24,0,0,0
2020-10-24,7,12,19
2020-10-24,7,4,11
2020-10-24,43,0,43
2020-10-24,1,0,1
2020-10-24,6,0,6
2020-10-24,203,60,263
2020-10-24,0,0,0
2020-10-24,2,2,4
2020-10-24,10,0,10
2020-10-24,0,0,0
2020-10-24,21,12,33
2020-10-24,1,0,1
2020-10-24,84,29,113
2020-10-24,5,0,5
2020-10-24,0,0,0
2020-10-24,10,1,11
2020-10-24,6,1,7
2020-10-24,3,0,3
2020-10-24,7,2,9
2020-10-24,91,29,120
2020-10-25,0,0,0
2020-10-25,30,3,33
2020-10-25,5,0,5
2020-10-25,164,60,224
2020-10-25,162,46,208
2020-10-25,41,0,41
2020-10-25,0,0,0
2020-10-25,88,11,99
2020-10-25,0,0,0
2020-10-25,6,0,6
2020-10-25,6,2,8
2020-10-25,0,0,0
2020-10-25,0,1,1
2020-10-25,0,0,0
2020-10-25,21,0,21
2020-10-25,21,9,30
2020-10-25,3,0,3
2020-10-25,1,0,1
2020-10-25,219,42,261
2020-10-25,6,3,9
2020-10-25,24,12,36
2020-10-25,11,10,21
2020-10-25,0,0,0
2020-10-25,29,3,32
2020-10-25,10,2,12
2020-10-25,6,0,6
2020-10-25,0,0,0
2020-10-25,2,1,3
2020-10-25,0,0,0
2020-10-25,85,29,114
2020-10-25,7,1,8
2020-10-25,2,4,6
2020-10-25,0,0,0
2020-10-25,10,0,10
2020-10-25,11,1,12
2020-10-25,747,291,1038
2020-10-25,56,38,94
2020-10-25,26,2,28
2020-10-25,13,16,29
2020-10-25,48,1,49
2020-10-25,1,1,2
2020-10-25,162,45,207
2020-10-25,0,0,0
2020-10-25,21,12,33
2020-10-25,4,2,6
2020-10-25,1,0,1
2020-10-25,0,1,1
2020-10-25,23,11,34
2020-10-25,7,0,7
2020-10-25,53,21,74
2020-10-25,30,3,33
2020-10-25,2,0,2
2020-10-25,0,0,0
2020-10-25,88,24,112
2020-10-25,28,2,30
2020-10-25,1,0,1
2020-10-26,32,6,38
2020-10-26,0,0,0
2020-10-26,29,3,32
2020-10-26,0,0,0
2020-10-26,0,0,0
2020-10-26,26,11,37
2020-10-26,11,1,12
2020-10-26,0,0,0
2020-10-26,1,0,1
2020-10-26,6,0,6
2020-10-26,22,0,22
2020-10-26,217,42,259
2020-10-26,0,0,0
2020-10-26,29,0,29
2020-10-26,157,46,203
2020-10-26,11,4,15
2020-10-26,5,1,6
2020-10-26,15,16,31
2020-10-26,20,6,26
2020-10-26,0,0,0
2020-10-26,54,14,68
2020-10-26,176,49,225
2020-10-26,2,0,2
2020-10-26,0,0,0
2020-10-26,1,0,1
2020-10-26,0,1,1
2020-10-26,0,0,0
2020-10-26,84,22,106
2020-10-26,0,0,0
2020-10-26,58,31,89
2020-10-26,30,4,34
2020-10-26,4,0,4
2020-10-26,95,12,107
2020-10-26,26,12,38
2020-10-26,8,0,8
2020-10-26,0,0,0
2020-10-26,1,3,4
2020-10-26,86,36,122
2020-10-26,166,51,217
2020-10-26,43,0,43
2020-10-26,0,0,0
2020-10-26,3,0,3
2020-10-26,11,0,11
2020-10-26,47,0,47
2020-10-26,2,2,4
2020-10-26,755,276,1031
2020-10-26,6,2,8
2020-10-26,1,1,2
2020-10-26,6,0,6
2020-10-26,5,0,5
2020-10-26,29,11,40
2020-10-26,8,0,8
2020-10-26,7,0,7
2020-10-26,10,0,10
2020-10-26,28,3,31
2020-10-26,1,0,1
2020-10-27,177,36,213
2020-10-27,10,0,10
2020-10-27,0,0,0
2020-10-27,0,0,0
2020-10-27,148,48,196
2020-10-27,0,0,0
2020-10-27,18,3,21
2020-10-27,0,0,0
2020-10-27,31,1,32
2020-10-27,6,1,7
2020-10-27,7,0,7
2020-10-27,233,35,268
2020-10-27,96,16,112
2020-10-27,33,10,43
2020-10-27,44,0,44
2020-10-27,12,10,22
2020-10-27,58,34,92
2020-10-27,27,11,38
2020-10-27,0,0,0
2020-10-27,79,26,105
2020-10-27,0,0,0
2020-10-27,33,6,39
2020-10-27,2,0,2
2020-10-27,2,0,2
2020-10-27,0,0,0
2020-10-27,1,0,1
2020-10-27,7,0,7
2020-10-27,5,1,6
2020-10-27,46,1,47
2020-10-27,0,0,0
2020-10-27,0,1,1
2020-10-27,182,59,241
2020-10-27,8,0,8
2020-10-27,9,1,10
2020-10-27,2,0,2
2020-10-27,0,0,0
2020-10-27,0,0,0
2020-10-27,2,1,3
2020-10-27,76,20,96
2020-10-27,26,4,30
2020-10-27,0,0,0
2020-10-27,59,21,80
2020-10-27,7,0,7
2020-10-27,1,0,1
2020-10-27,1,1,2
2020-10-27,27,8,35
2020-10-27,5,3,8
2020-10-27,18,14,32
2020-10-27,1,1,2
2020-10-27,28,14,42
2020-10-27,9,0,9
2020-10-27,11,0,11
2020-10-27,0,1,1
2020-10-27,19,0,19
2020-10-27,26,1,27
2020-10-27,750,267,1017
2020-10-28,2,0,2
2020-10-28,0,0,0
2020-10-28,0,0,0
2020-10-28,2,1,3
2020-10-28,7,4,11
2020-10-28,231,43,274
2020-10-28,22,9,31
2020-10-28,29,1,30
2020-10-28,82,24,106
2020-10-28,12,9,21
2020-10-28,94,12,106
2020-10-28,0,0,0
2020-10-28,13,0,13
2020-10-28,0,0,0
2020-10-28,29,5,34
2020-10-28,7,0,7
2020-10-28,4,0,4
2020-10-28,15,9,24
2020-10-28,0,0,0
2020-10-28,0,0,0
2020-10-28,0,0,0
2020-10-28,9,1,10
2020-10-28,2,0,2
2020-10-28,10,0,10
2020-10-28,8,0,8
2020-10-28,43,5,48
2020-10-28,36,6,42
2020-10-28,49,0,49
2020-10-28,83,26,109
2020-10-28,149,63,212
2020-10-28,58,17,75
2020-10-28,6,0,6
2020-10-28,0,0,0
2020-10-28,0,0,0
2020-10-28,31,12,43
2020-10-28,28,3,31
2020-10-28,2,0,2
2020-10-28,743,290,1033
2020-10-28,3,0,3
2020-10-28,187,48,235
2020-10-28,8,0,8
2020-10-28,22,23,45
2020-10-28,0,0,0
2020-10-28,1,0,1
2020-10-28,8,0,8
2020-10-28,6,0,6
2020-10-28,5,0,5
2020-10-28,1,1,2
2020-10-28,27,15,42
2020-10-28,9,0,9
2020-10-28,35,1,36
2020-10-28,0,0,0
2020-10-28,58,41,99
2020-10-28,181,56,237
2020-10-28,1,0,1
2020-10-28,0,0,0
2020-10-29,2,1,3
2020-10-29,24,17,41
2020-10-29,6,12,18
2020-10-29,26,0,26
2020-10-29,6,0,6
2020-10-29,0,0,0
2020-10-29,87,12,99
2020-10-29,6,0,6
2020-10-29,2,0,2
2020-10-29,25,14,39
2020-10-29,79,19,98
2020-10-29,0,0,0
2020-10-29,11,9,20
2020-10-29,9,0,9
2020-10-29,6,0,6
2020-10-29,0,0,0
2020-10-29,68,27,95
2020-10-29,3,2,5
2020-10-29,57,34,91
2020-10-29,150,64,214
2020-10-29,0,0,0
2020-10-29,3,0,3
2020-10-29,37,2,39
2020-10-29,28,5,33
2020-10-29,22,7,29
2020-10-29,0,0,0
2020-10-29,8,0,8
2020-10-29,0,0,0
2020-10-29,10,0,10
2020-10-29,0,0,0
2020-10-29,0,0,0
2020-10-29,4,0,4
2020-10-29,11,2,13
2020-10-29,8,0,8
2020-10-29,1,0,1
2020-10-29,7,3,10
2020-10-29,0,0,0
2020-10-29,15,1,16
2020-10-29,1,0,1
2020-10-29,1,0,1
2020-10-29,182,51,233
2020-10-29,44,2,46
2020-10-29,9,1,10
2020-10-29,85,21,106
2020-10-29,6,0,6
2020-10-29,0,0,0
2020-10-29,0,0,0
2020-10-29,45,1,46
2020-10-29,233,40,273
2020-10-29,783,281,1064
2020-10-29,32,10,42
2020-10-29,24,10,34
2020-10-29,0,0,0
2020-10-29,42,9,51
2020-10-29,25,13,38
2020-10-29,197,48,245
2020-10-30,0,0,0
2020-10-30,29,10,39
2020-10-30,0,0,0
2020-10-30,9,1,10
2020-10-30,12,0,12
2020-10-30,27,11,38
2020-10-30,4,1,5
2020-10-30,44,7,51
2020-10-30,0,0,0
2020-10-30,81,25,106
2020-10-30,248,51,299
2020-10-30,35,5,40
2020-10-30,5,5,10
2020-10-30,0,0,0
2020-10-30,0,0,0
2020-10-30,2,0,2
2020-10-30,8,0,8
2020-10-30,3,1,4
2020-10-30,34,9,43
2020-10-30,22,4,26
2020-10-30,0,0,0
2020-10-30,0,0,0
2020-10-30,0,0,0
2020-10-30,2,0,2
2020-10-30,28,8,36
2020-10-30,70,14,84
2020-10-30,212,40,252
2020-10-30,53,5,58
2020-10-30,68,42,110
2020-10-30,0,0,0
2020-10-30,10,7,17
2020-10-30,0,0,0
2020-10-30,3,0,3
2020-10-30,0,0,0
2020-10-30,3,0,3
2020-10-30,1,0,1
2020-10-30,799,295,1094
2020-10-30,0,1,1
2020-10-30,7,0,7
2020-10-30,44,0,44
2020-10-30,0,0,0
2020-10-30,17,1,18
2020-10-30,94,11,105
2020-10-30,157,57,214
2020-10-30,5,0,5
2020-10-30,9,0,9
2020-10-30,2,0,2
2020-10-30,8,3,11
2020-10-30,24,6,30
2020-10-30,8,1,9
2020-10-30,7,2,9
2020-10-30,27,15,42
2020-10-30,0,0,0
2020-10-30,25,0,25
2020-10-30,91,13,104
2020-10-30,188,36,224
2020-10-31,0,2,2
2020-10-31,0,0,0
2020-10-31,7,1,8
2020-10-31,83,9,92
2020-10-31,0,0,0
2020-10-31,35,11,46
2020-10-31,7,2,9
2020-10-31,9,0,9
2020-10-31,0,0,0
2020-10-31,30,16,46
2020-10-31,0,0,0
2020-10-31,25,0,25
2020-10-31,12,3,15
2020-10-31,0,0,0
2020-10-31,156,56,212
2020-10-31,96,14,110
2020-10-31,0,2,2
2020-10-31,1,0,1
2020-10-31,8,0,8
2020-10-31,0,0,0
2020-10-31,0,0,0
2020-10-31,5,0,5
2020-10-31,0,0,0
2020-10-31,2,0,2
2020-10-31,51,6,57
2020-10-31,34,4,38
2020-10-31,20,6,26
2020-10-31,1,1,2
2020-10-31,8,10,18
2020-10-31,19,12,31
2020-10-31,0,0,0
2020-10-31,777,302,1079
2020-10-31,5,0,5
2020-10-31,0,0,0
2020-10-31,11,0,11
2020-10-31,3,1,4
2020-10-31,5,1,6
2020-10-31,77,25,102
2020-10-31,6,9,15
2020-10-31,244,36,280
2020-10-31,3,3,6
2020-10-31,241,47,288
2020-10-31,62,49,111
2020-10-31,66,18,84
2020-10-31,40,5,45
2020-10-31,1,0,1
2020-10-31,24,6,30
2020-10-31,0,0,0
2020-10-31,0,0,0
2020-10-31,2,0,2
2020-10-31,30,11,41
2020-10-31,10,1,11
2020-10-31,50,0,50
2020-10-31,3,0,3
2020-10-31,24,14,38
2020-10-31,181,36,217
2020-11-01,0,0,0
2020-11-01,5,0,5
2020-11-01,30,7,37
2020-11-01,25,13,38
2020-11-01,6,0,6
2020-11-01,1,1,2
2020-11-01,29,14,43
2020-11-01,4,0,4
2020-11-01,8,0,8
2020-11-01,46,4,50
2020-11-01,3,0,3
2020-11-01,3,1,4
2020-11-01,37,10,47
2020-11-01,9,1,10
2020-11-01,7,1,8
2020-11-01,239,61,300
2020-11-01,242,61,303
2020-11-01,798,258,1056
2020-11-01,10,1,11
2020-11-01,85,30,115
2020-11-01,12,0,12
2020-11-01,5,0,5
2020-11-01,85,15,100
2020-11-01,0,0,0
2020-11-01,3,0,3
2020-11-01,49,0,49
2020-11-01,0,0,0
2020-11-01,0,0,0
2020-11-01,0,2,2
2020-11-01,25,2,27
2020-11-01,0,0,0
2020-11-01,3,0,3
2020-11-01,35,17,52
2020-11-01,1,0,1
2020-11-01,0,0,0
2020-11-01,0,0,0
2020-11-01,0,0,0
2020-11-01,0,0,0
2020-11-01,20,4,24
2020-11-01,71,22,93
2020-11-01,5,12,17
2020-11-01,0,0,0
2020-11-01,102,7,109
2020-11-01,183,18,201
2020-11-01,179,52,231
2020-11-01,8,10,18
