county,date,all_hospital_beds,icu_available_beds
Calaveras,2021-01-28,33,5
San Diego,2021-01-28,6487,159
Colusa,2021-01-28,48,5
Yolo,2021-01-28,132,0
Ventura,2021-01-28,1218,26
Inyo,2021-01-28,29,2
Kings,2021-01-28,132,1
San Benito,2021-01-28,25,0
San Joaquin,2021-01-28,908,5
Siskiyou,2021-01-28,56,4
Del Norte,2021-01-28,51,1
Yuba,2021-01-28,261,2
San Luis Obispo,2021-01-28,460,12
Madera,2021-01-28,272,0
Glenn,2021-01-28,47,0
Monterey,2021-01-28,719,11
Stanislaus,2021-01-28,1303,18
Sacramento,2021-01-28,2659,48
Placer,2021-01-28,775,8
Sutter,2021-01-28,14,0
Amador,2021-01-28,52,0
Tulare,2021-01-28,672,14
Contra Costa,2021-01-28,1313,33
Humboldt,2021-01-28,276,7
Calaveras,2021-01-29,33,5
Sonoma,2021-01-29,637,16
Orange,2021-01-29,5922,108
Santa Barbara,2021-01-29,603,18
Lake,2021-01-29,62,2
Santa Clara,2021-01-29,3152,40
San Diego,2021-01-29,6486,155
Solano,2021-01-29,594,7
El Dorado,2021-01-29,190,12
Ventura,2021-01-29,1213,23
Amador,2021-01-29,52,0
Trinity,2021-01-29,25,0
San Joaquin,2021-01-29,920,4
Tuolumne,2021-01-29,84,0
Alameda,2021-01-29,2488,65
San Benito,2021-01-29,25,0
Sacramento,2021-01-29,2651,49
Riverside,2021-01-29,3406,29
San Mateo,2021-01-29,735,17
Kern,2021-01-29,1158,28
Modoc,2021-01-29,12,0
Tulare,2021-01-29,669,10
Siskiyou,2021-01-29,56,4
Butte,2021-01-29,451,4
Fresno,2021-01-29,1539,8
Del Norte,2021-01-29,51,1
Yolo,2021-01-29,127,0
Santa Cruz,2021-01-29,372,1
Yuba,2021-01-29,261,4
Lassen,2021-01-29,25,0
Mariposa,2021-01-29,14,0
San Luis Obispo,2021-01-29,460,12
Plumas,2021-01-29,35,0
Los Angeles,2021-01-29,19325,282
Stanislaus,2021-01-29,1301,13
Merced,2021-01-29,271,1
Glenn,2021-01-29,47,0
Sutter,2021-01-29,14,0
Colusa,2021-01-29,48,5
Mendocino,2021-01-29,115,26
San Francisco,2021-01-29,2103,55
Monterey,2021-01-29,718,13
Inyo,2021-01-29,29,2
Madera,2021-01-29,267,0
Marin,2021-01-29,342,11
Tehama,2021-01-29,59,1
Nevada,2021-01-29,125,2
Placer,2021-01-29,786,12
Napa,2021-01-29,203,3
Humboldt,2021-01-29,276,8
Kings,2021-01-29,137,5
Imperial,2021-01-29,234,0
Shasta,2021-01-29,567,15
Mono,2021-01-29,17,2
San Bernardino,2021-01-29,3643,78
Contra Costa,2021-01-29,1327,28
San Luis Obispo,2021-01-30,460,14
San Joaquin,2021-01-30,905,4
Sonoma,2021-01-30,650,16
Yuba,2021-01-30,261,2
Napa,2021-01-30,210,2
Madera,2021-01-30,267,0
Butte,2021-01-30,451,9
Orange,2021-01-30,5959,98
Imperial,2021-01-30,234,4
Modoc,2021-01-30,12,0
Alameda,2021-01-30,2515,70
Los Angeles,2021-01-30,19244,299
Colusa,2021-01-30,48,5
Amador,2021-01-30,53,0
El Dorado,2021-01-30,190,7
Yolo,2021-01-30,125,0
Monterey,2021-01-30,719,17
Humboldt,2021-01-30,276,4
Inyo,2021-01-30,29,2
Solano,2021-01-30,604,6
Calaveras,2021-01-30,33,5
Plumas,2021-01-30,35,0
Fresno,2021-01-30,1511,5
Kern,2021-01-30,1186,28
Riverside,2021-01-30,3402,41
San Diego,2021-01-30,6491,162
Lake,2021-01-30,62,2
Merced,2021-01-30,271,1
San Bernardino,2021-01-30,3654,73
Kings,2021-01-30,135,5
Ventura,2021-01-30,1226,23
Stanislaus,2021-01-30,1302,9
Santa Clara,2021-01-30,3132,48
San Francisco,2021-01-30,2137,50
Tehama,2021-01-30,59,4
San Benito,2021-01-30,25,0
Mono,2021-01-30,17,2
Mendocino,2021-01-30,116,3
Shasta,2021-01-30,567,17
San Mateo,2021-01-30,737,13
Siskiyou,2021-01-30,56,4
Santa Cruz,2021-01-30,372,1
Santa Barbara,2021-01-30,603,14
Del Norte,2021-01-30,51,3
Tuolumne,2021-01-30,84,2
Sacramento,2021-01-30,2641,54
Sutter,2021-01-30,14,0
Placer,2021-01-30,786,23
Lassen,2021-01-30,25,0
Trinity,2021-01-30,25,0
Mariposa,2021-01-30,14,0
Contra Costa,2021-01-30,1316,22
Marin,2021-01-30,348,13
Glenn,2021-01-30,47,0
Tulare,2021-01-30,649,7
Nevada,2021-01-30,137,1
Placer,2021-01-31,787,13
Mendocino,2021-01-31,118,5
Stanislaus,2021-01-31,1301,15
Solano,2021-01-31,608,10
Mariposa,2021-01-31,14,0
Sonoma,2021-01-31,634,17
Santa Clara,2021-01-31,3153,41
Colusa,2021-01-31,48,5
Contra Costa,2021-01-31,1302,38
Fresno,2021-01-31,1519,9
San Joaquin,2021-01-31,909,7
Butte,2021-01-31,451,4
Madera,2021-01-31,267,0
Imperial,2021-01-31,234,3
Riverside,2021-01-31,3363,46
San Francisco,2021-01-31,2135,61
Monterey,2021-01-31,719,20
Sutter,2021-01-31,14,0
Del Norte,2021-01-31,51,2
Merced,2021-01-31,271,4
Nevada,2021-01-31,137,0
San Benito,2021-01-31,25,0
Kings,2021-01-31,131,2
Orange,2021-01-31,5884,120
Lassen,2021-01-31,25,0
Marin,2021-01-31,344,13
Yuba,2021-01-31,261,4
Trinity,2021-01-31,25,0
Lake,2021-01-31,63,2
Ventura,2021-01-31,1205,20
Kern,2021-01-31,1167,27
Los Angeles,2021-01-31,19226,327
Tehama,2021-01-31,59,1
San Bernardino,2021-01-31,3669,61
Calaveras,2021-01-31,33,5
Santa Cruz,2021-01-31,372,4
Inyo,2021-01-31,29,1
Alameda,2021-01-31,2513,68
Napa,2021-01-31,210,6
Tuolumne,2021-01-31,84,1
Shasta,2021-01-31,567,15
Mono,2021-01-31,17,1
Glenn,2021-01-31,47,0
Humboldt,2021-01-31,271,10
Santa Barbara,2021-01-31,603,17
Amador,2021-01-31,52,1
Plumas,2021-01-31,35,0
El Dorado,2021-01-31,190,9
Modoc,2021-01-31,12,0
San Luis Obispo,2021-01-31,460,16
Tulare,2021-01-31,647,8
Yolo,2021-01-31,123,1
Siskiyou,2021-01-31,56,4
Sacramento,2021-01-31,2631,67
San Mateo,2021-01-31,724,18
San Diego,2021-01-31,6495,161
Mariposa,2021-02-01,14,0
San Joaquin,2021-02-01,909,7
Napa,2021-02-01,210,2
Madera,2021-02-01,267,1
Santa Barbara,2021-02-01,603,18
Amador,2021-02-01,52,2
Mendocino,2021-02-01,94,3
Sutter,2021-02-01,14,0
Yolo,2021-02-01,126,2
San Bernardino,2021-02-01,3585,46
Marin,2021-02-01,346,11
Sacramento,2021-02-01,2624,68
Trinity,2021-02-01,25,0
Kings,2021-02-01,135,3
Humboldt,2021-02-01,276,5
Sonoma,2021-02-01,647,14
Kern,2021-02-01,1139,33
San Francisco,2021-02-01,2127,72
Glenn,2021-02-01,47,0
Siskiyou,2021-02-01,56,5
Plumas,2021-02-01,35,0
Modoc,2021-02-01,12,0
Shasta,2021-02-01,567,14
Nevada,2021-02-01,137,3
Tulare,2021-02-01,667,13
El Dorado,2021-02-01,190,7
Lake,2021-02-01,63,1
Inyo,2021-02-01,29,2
Alameda,2021-02-01,2494,67
Lassen,2021-02-01,25,0
Imperial,2021-02-01,234,1
Tehama,2021-02-01,59,2
Merced,2021-02-01,271,5
Santa Clara,2021-02-01,3132,47
San Diego,2021-02-01,6491,154
Fresno,2021-02-01,1537,13
Santa Cruz,2021-02-01,372,4
Riverside,2021-02-01,3335,41
Mono,2021-02-01,17,2
Monterey,2021-02-01,720,18
Tuolumne,2021-02-01,84,0
Orange,2021-02-01,5825,102
San Benito,2021-02-01,25,0
Solano,2021-02-01,588,10
Colusa,2021-02-01,48,5
San Luis Obispo,2021-02-01,460,18
Butte,2021-02-01,451,11
Los Angeles,2021-02-01,19190,340
Calaveras,2021-02-01,33,5
Ventura,2021-02-01,1201,19
San Mateo,2021-02-01,720,20
Placer,2021-02-01,794,17
Contra Costa,2021-02-01,1295,33
Del Norte,2021-02-01,51,1
Stanislaus,2021-02-01,1302,15
Yuba,2021-02-01,261,2
Solano,2021-02-02,568,10
Riverside,2021-02-02,3346,49
Tulare,2021-02-02,670,5
Del Norte,2021-02-02,51,2
Santa Barbara,2021-02-02,603,19
Mendocino,2021-02-02,94,6
Imperial,2021-02-02,234,2
Colusa,2021-02-02,48,5
Tuolumne,2021-02-02,84,1
Sutter,2021-02-02,14,0
Humboldt,2021-02-02,276,8
Shasta,2021-02-02,567,14
Alameda,2021-02-02,2520,62
San Luis Obispo,2021-02-02,460,16
Contra Costa,2021-02-02,1303,39
Santa Clara,2021-02-02,3144,47
Nevada,2021-02-02,134,4
Sacramento,2021-02-02,2616,60
San Benito,2021-02-02,25,0
San Mateo,2021-02-02,726,20
Stanislaus,2021-02-02,1290,18
San Diego,2021-02-02,6501,160
San Bernardino,2021-02-02,3646,58
Santa Cruz,2021-02-02,372,7
Modoc,2021-02-02,12,0
Orange,2021-02-02,5867,118
Napa,2021-02-02,213,3
Fresno,2021-02-02,1567,14
Siskiyou,2021-02-02,56,4
Kern,2021-02-02,1145,24
Marin,2021-02-02,342,12
Inyo,2021-02-02,29,1
San Francisco,2021-02-02,2118,67
Mariposa,2021-02-02,14,0
Amador,2021-02-02,52,1
San Joaquin,2021-02-02,923,7
Madera,2021-02-02,267,0
Placer,2021-02-02,812,13
Mono,2021-02-02,17,2
Yuba,2021-02-02,261,3
Merced,2021-02-02,271,3
Yolo,2021-02-02,123,1
Calaveras,2021-02-02,33,3
Tehama,2021-02-02,59,0
Kings,2021-02-02,133,0
Ventura,2021-02-02,1214,27
Glenn,2021-02-02,47,0
Butte,2021-02-02,451,10
Los Angeles,2021-02-02,19301,319
Monterey,2021-02-02,720,16
Sonoma,2021-02-02,655,11
Lassen,2021-02-02,25,0
Lake,2021-02-02,63,3
Plumas,2021-02-02,35,0
Trinity,2021-02-02,25,0
El Dorado,2021-02-02,190,4
Sutter,2021-02-03,14,0
Tuolumne,2021-02-03,84,1
Santa Cruz,2021-02-03,373,4
San Joaquin,2021-02-03,909,7
Solano,2021-02-03,579,11
San Bernardino,2021-02-03,3602,49
San Diego,2021-02-03,6497,162
Colusa,2021-02-03,48,5
Shasta,2021-02-03,567,14
Yuba,2021-02-03,261,0
Tehama,2021-02-03,59,0
Fresno,2021-02-03,1552,8
Inyo,2021-02-03,29,2
Mendocino,2021-02-03,92,5
San Benito,2021-02-03,25,0
Contra Costa,2021-02-03,1306,47
Imperial,2021-02-03,234,1
Santa Clara,2021-02-03,3144,48
Humboldt,2021-02-03,273,7
Placer,2021-02-03,814,9
Orange,2021-02-03,5902,98
Sonoma,2021-02-03,673,16
Siskiyou,2021-02-03,56,4
Monterey,2021-02-03,720,16
San Luis Obispo,2021-02-03,460,16
Lake,2021-02-03,62,2
Napa,2021-02-03,225,4
Mariposa,2021-02-03,14,0
Nevada,2021-02-03,136,3
Yolo,2021-02-03,133,3
Glenn,2021-02-03,47,0
San Mateo,2021-02-03,718,18
Riverside,2021-02-03,3359,52
Los Angeles,2021-02-03,19280,313
San Francisco,2021-02-03,2113,65
Mono,2021-02-03,17,2
Trinity,2021-02-03,25,0
Kings,2021-02-03,137,3
Alameda,2021-02-03,2523,71
Kern,2021-02-03,1149,27
Santa Barbara,2021-02-03,603,20
Tulare,2021-02-03,672,7
Modoc,2021-02-03,12,0
Ventura,2021-02-03,1211,23
Butte,2021-02-03,451,6
Amador,2021-02-03,52,1
Marin,2021-02-03,332,16
El Dorado,2021-02-03,190,6
Lassen,2021-02-03,25,0
Plumas,2021-02-03,35,0
Stanislaus,2021-02-03,1290,15
Del Norte,2021-02-03,51,0
Calaveras,2021-02-03,33,4
Madera,2021-02-03,278,1
Merced,2021-02-03,271,4
Sacramento,2021-02-03,2624,73
Stanislaus,2021-02-04,1301,8
San Mateo,2021-02-04,721,21
Fresno,2021-02-04,1535,2
Ventura,2021-02-04,1232,27
Placer,2021-02-04,813,8
Inyo,2021-02-04,29,1
Mariposa,2021-02-04,14,0
Imperial,2021-02-04,234,1
Merced,2021-02-04,271,0
Modoc,2021-02-04,12,0
San Luis Obispo,2021-02-04,460,17
Santa Cruz,2021-02-04,372,4
Shasta,2021-02-04,567,16
Santa Clara,2021-02-04,3160,49
Los Angeles,2021-02-04,19299,332
Tulare,2021-02-04,672,9
Mono,2021-02-04,17,2
Glenn,2021-02-04,47,0
Marin,2021-02-04,338,13
Yolo,2021-02-04,131,3
Riverside,2021-02-04,3319,56
Alameda,2021-02-04,2520,67
Calaveras,2021-02-04,33,5
Humboldt,2021-02-04,273,10
San Joaquin,2021-02-04,903,6
San Bernardino,2021-02-04,3613,47
Contra Costa,2021-02-04,1332,50
Santa Barbara,2021-02-04,603,21
San Benito,2021-02-04,25,0
El Dorado,2021-02-04,190,8
Lake,2021-02-04,62,1
Madera,2021-02-04,278,0
Kings,2021-02-04,135,3
Monterey,2021-02-04,720,21
Butte,2021-02-04,451,7
San Francisco,2021-02-04,2145,65
Tuolumne,2021-02-04,84,1
Nevada,2021-02-04,128,2
Sacramento,2021-02-04,2625,65
Orange,2021-02-04,5923,112
Amador,2021-02-04,52,2
Sutter,2021-02-04,14,0
Solano,2021-02-04,597,12
Napa,2021-02-04,218,7
Kern,2021-02-04,1142,31
Trinity,2021-02-04,25,0
Yuba,2021-02-04,261,1
Siskiyou,2021-02-04,56,4
Sonoma,2021-02-04,643,16
San Diego,2021-02-04,6500,176
Mendocino,2021-02-04,87,3
Colusa,2021-02-04,48,5
Lassen,2021-02-04,25,0
Plumas,2021-02-04,35,0
Del Norte,2021-02-04,51,1
Tehama,2021-02-04,59,0
San Joaquin,2021-02-05,883,4
Tehama,2021-02-05,59,0
Merced,2021-02-05,271,1
Sutter,2021-02-05,14,0
Stanislaus,2021-02-05,1296,15
Sonoma,2021-02-05,640,16
Calaveras,2021-02-05,33,5
Nevada,2021-02-05,137,2
Orange,2021-02-05,5864,101
San Mateo,2021-02-05,708,20
Plumas,2021-02-05,35,0
Santa Barbara,2021-02-05,603,22
Kern,2021-02-05,1141,28
Napa,2021-02-05,214,6
Lake,2021-02-05,62,2
Yuba,2021-02-05,261,2
Madera,2021-02-05,278,0
Fresno,2021-02-05,1525,7
Inyo,2021-02-05,29,1
Mariposa,2021-02-05,14,0
Marin,2021-02-05,344,12
San Bernardino,2021-02-05,3636,56
Modoc,2021-02-05,12,0
Lassen,2021-02-05,25,0
Alameda,2021-02-05,2498,73
Glenn,2021-02-05,47,0
Amador,2021-02-05,52,2
Colusa,2021-02-05,48,5
Monterey,2021-02-05,720,18
San Francisco,2021-02-05,2145,60
Contra Costa,2021-02-05,1340,35
Sacramento,2021-02-05,2611,82
El Dorado,2021-02-05,190,8
Imperial,2021-02-05,234,4
Butte,2021-02-05,451,9
Humboldt,2021-02-05,274,12
San Luis Obispo,2021-02-05,460,20
Riverside,2021-02-05,3314,27
Del Norte,2021-02-05,52,3
San Diego,2021-02-05,6498,182
Siskiyou,2021-02-05,56,4
Santa Cruz,2021-02-05,372,11
Shasta,2021-02-05,567,26
Mendocino,2021-02-05,94,8
Solano,2021-02-05,592,13
Tulare,2021-02-05,672,13
San Benito,2021-02-05,25,0
Los Angeles,2021-02-05,19294,287
Ventura,2021-02-05,1207,25
Placer,2021-02-05,780,13
Kings,2021-02-05,135,0
Yolo,2021-02-05,129,5
Mono,2021-02-05,17,2
Tuolumne,2021-02-05,84,1
Santa Clara,2021-02-05,3141,38
Trinity,2021-02-05,25,0
San Diego,2021-02-06,6478,179
Modoc,2021-02-06,12,0
San Bernardino,2021-02-06,3613,73
Mariposa,2021-02-06,14,0
Marin,2021-02-06,327,11
Contra Costa,2021-02-06,1325,37
Tuolumne,2021-02-06,84,2
Monterey,2021-02-06,720,17
San Mateo,2021-02-06,709,16
Orange,2021-02-06,5898,103
Tulare,2021-02-06,652,10
Napa,2021-02-06,218,3
Mono,2021-02-06,17,2
Amador,2021-02-06,52,2
Kings,2021-02-06,137,3
Trinity,2021-02-06,25,0
Sutter,2021-02-06,14,0
Shasta,2021-02-06,567,24
Los Angeles,2021-02-06,19328,277
San Benito,2021-02-06,25,0
Humboldt,2021-02-06,274,9
Sacramento,2021-02-06,2587,71
Merced,2021-02-06,271,3
Placer,2021-02-06,780,13
Butte,2021-02-06,451,24
Yolo,2021-02-06,131,2
Santa Barbara,2021-02-06,603,21
Calaveras,2021-02-06,33,5
Ventura,2021-02-06,1210,24
Siskiyou,2021-02-06,56,3
Tehama,2021-02-06,59,1
Madera,2021-02-06,278,0
Solano,2021-02-06,584,10
Alameda,2021-02-06,2483,68
Yuba,2021-02-06,261,2
Santa Clara,2021-02-06,3139,55
Glenn,2021-02-06,47,0
Inyo,2021-02-06,29,1
Del Norte,2021-02-06,52,1
San Joaquin,2021-02-06,877,5
Plumas,2021-02-06,35,0
Fresno,2021-02-06,1499,6
Kern,2021-02-06,1140,32
Santa Cruz,2021-02-06,372,10
Imperial,2021-02-06,246,2
Lake,2021-02-06,62,2
San Luis Obispo,2021-02-06,460,19
San Francisco,2021-02-06,2130,62
Mendocino,2021-02-06,90,4
Colusa,2021-02-06,48,5
Sonoma,2021-02-06,632,17
Stanislaus,2021-02-06,1296,12
Lassen,2021-02-06,25,0
El Dorado,2021-02-06,190,9
Nevada,2021-02-06,129,4
Riverside,2021-02-06,3320,39
Fresno,2021-02-07,1505,10
San Luis Obispo,2021-02-07,460,18
Contra Costa,2021-02-07,1300,39
San Diego,2021-02-07,6493,173
Kings,2021-02-07,135,2
Colusa,2021-02-07,48,5
Inyo,2021-02-07,29,1
Santa Cruz,2021-02-07,372,10
Plumas,2021-02-07,35,0
Amador,2021-02-07,52,3
Napa,2021-02-07,213,5
Tehama,2021-02-07,59,2
Trinity,2021-02-07,25,0
San Joaquin,2021-02-07,893,2
Kern,2021-02-07,1148,34
Riverside,2021-02-07,3247,39
Tulare,2021-02-07,652,11
Mendocino,2021-02-07,90,6
Solano,2021-02-07,583,16
Marin,2021-02-07,336,10
San Bernardino,2021-02-07,3622,67
Alameda,2021-02-07,2445,72
Madera,2021-02-07,276,0
El Dorado,2021-02-07,190,10
Imperial,2021-02-07,246,2
Ventura,2021-02-07,1182,39
Lake,2021-02-07,62,1
Mariposa,2021-02-07,14,0
Lassen,2021-02-07,25,0
Butte,2021-02-07,451,24
Sonoma,2021-02-07,634,19
Santa Barbara,2021-02-07,603,18
Modoc,2021-02-07,12,0
Yolo,2021-02-07,131,3
Sacramento,2021-02-07,2580,73
Calaveras,2021-02-07,33,6
Monterey,2021-02-07,720,19
Sutter,2021-02-07,14,0
Placer,2021-02-07,777,8
Santa Clara,2021-02-07,3128,61
Nevada,2021-02-07,129,6
San Mateo,2021-02-07,703,18
Los Angeles,2021-02-07,19188,318
San Benito,2021-02-07,25,0
Orange,2021-02-07,5847,97
Yuba,2021-02-07,261,5
Mono,2021-02-07,17,2
Siskiyou,2021-02-07,56,3
Stanislaus,2021-02-07,1299,16
San Francisco,2021-02-07,2119,67
Glenn,2021-02-07,47,0
Del Norte,2021-02-07,52,4
Tuolumne,2021-02-07,84,1
Merced,2021-02-07,271,4
Shasta,2021-02-07,567,23
Humboldt,2021-02-07,275,5
Napa,2021-02-08,223,5
Imperial,2021-02-08,234,1
Placer,2021-02-08,775,9
San Francisco,2021-02-08,2126,71
San Diego,2021-02-08,6483,184
Kern,2021-02-08,1144,32
El Dorado,2021-02-08,190,7
Tehama,2021-02-08,59,2
Yuba,2021-02-08,261,5
Mono,2021-02-08,17,2
Shasta,2021-02-08,567,24
Plumas,2021-02-08,35,0
Butte,2021-02-08,451,8
Alameda,2021-02-08,2455,68
Los Angeles,2021-02-08,19173,307
Sonoma,2021-02-08,625,21
Humboldt,2021-02-08,274,7
Contra Costa,2021-02-08,1274,42
Colusa,2021-02-08,48,5
San Bernardino,2021-02-08,3610,71
Glenn,2021-02-08,47,0
Siskiyou,2021-02-08,56,4
Madera,2021-02-08,276,0
Marin,2021-02-08,326,14
San Luis Obispo,2021-02-08,460,15
Inyo,2021-02-08,29,1
Del Norte,2021-02-08,51,3
Riverside,2021-02-08,3255,49
Tuolumne,2021-02-08,84,1
Amador,2021-02-08,52,3
Solano,2021-02-08,584,15
Kings,2021-02-08,132,2
Orange,2021-02-08,5787,101
Modoc,2021-02-08,12,0
Stanislaus,2021-02-08,1302,16
Mendocino,2021-02-08,83,3
Trinity,2021-02-08,25,0
Lake,2021-02-08,62,2
Mariposa,2021-02-08,14,0
San Mateo,2021-02-08,714,17
San Joaquin,2021-02-08,916,1
Sutter,2021-02-08,14,0
Lassen,2021-02-08,25,0
San Benito,2021-02-08,25,0
Santa Barbara,2021-02-08,603,18
Fresno,2021-02-08,1512,10
Yolo,2021-02-08,131,3
Calaveras,2021-02-08,33,6
Merced,2021-02-08,271,4
Tulare,2021-02-08,672,14
Nevada,2021-02-08,129,4
Santa Cruz,2021-02-08,373,11
Ventura,2021-02-08,1183,35
Santa Clara,2021-02-08,3120,64
Sacramento,2021-02-08,2570,77
Monterey,2021-02-08,720,20
San Diego,2021-02-09,6481,179
Merced,2021-02-09,271,1
San Mateo,2021-02-09,732,11
Contra Costa,2021-02-09,1310,46
Los Angeles,2021-02-09,19319,331
Colusa,2021-02-09,48,5
Lassen,2021-02-09,25,0
Marin,2021-02-09,330,15
Del Norte,2021-02-09,51,2
Santa Cruz,2021-02-09,373,5
Nevada,2021-02-09,131,4
Placer,2021-02-09,781,9
Plumas,2021-02-09,35,0
San Bernardino,2021-02-09,3600,75
Humboldt,2021-02-09,275,6
Glenn,2021-02-09,47,0
Santa Barbara,2021-02-09,603,25
San Francisco,2021-02-09,2136,70
Sacramento,2021-02-09,2568,79
Siskiyou,2021-02-09,56,4
Imperial,2021-02-09,234,1
Riverside,2021-02-09,3312,38
Lake,2021-02-09,62,0
Trinity,2021-02-09,25,0
Solano,2021-02-09,591,14
Sonoma,2021-02-09,649,22
San Luis Obispo,2021-02-09,460,16
San Benito,2021-02-09,25,0
Butte,2021-02-09,451,16
Fresno,2021-02-09,1536,15
El Dorado,2021-02-09,190,5
Modoc,2021-02-09,12,0
Orange,2021-02-09,5853,114
Shasta,2021-02-09,567,22
Kings,2021-02-09,137,3
Madera,2021-02-09,278,0
Tulare,2021-02-09,672,12
Santa Clara,2021-02-09,3149,54
Calaveras,2021-02-09,33,6
Tuolumne,2021-02-09,84,0
Kern,2021-02-09,1154,30
Mono,2021-02-09,17,2
Mendocino,2021-02-09,82,3
Ventura,2021-02-09,1189,33
Monterey,2021-02-09,720,18
Tehama,2021-02-09,59,1
Mariposa,2021-02-09,14,0
Amador,2021-02-09,52,1
Yolo,2021-02-09,125,2
Stanislaus,2021-02-09,1304,12
Alameda,2021-02-09,2471,72
Napa,2021-02-09,209,4
Inyo,2021-02-09,29,1
San Joaquin,2021-02-09,927,6
Sutter,2021-02-09,14,0
Yuba,2021-02-09,261,4
Butte,2021-02-10,451,17
Trinity,2021-02-10,25,0
San Joaquin,2021-02-10,914,9
Humboldt,2021-02-10,275,4
Glenn,2021-02-10,47,0
Tehama,2021-02-10,59,2
Sutter,2021-02-10,14,0
Calaveras,2021-02-10,33,6
Alameda,2021-02-10,2503,75
Placer,2021-02-10,780,13
San Francisco,2021-02-10,2128,70
Napa,2021-02-10,219,2
San Mateo,2021-02-10,730,16
San Luis Obispo,2021-02-10,460,15
Del Norte,2021-02-10,51,2
Mendocino,2021-02-10,84,3
San Bernardino,2021-02-10,3585,64
San Diego,2021-02-10,6482,165
Kern,2021-02-10,1134,26
Yolo,2021-02-10,128,0
Mono,2021-02-10,17,2
Contra Costa,2021-02-10,1316,44
Merced,2021-02-10,271,2
Los Angeles,2021-02-10,19364,337
Shasta,2021-02-10,567,18
Colusa,2021-02-10,48,5
Imperial,2021-02-10,234,1
Inyo,2021-02-10,29,1
Yuba,2021-02-10,261,2
Siskiyou,2021-02-10,56,4
Madera,2021-02-10,278,1
Marin,2021-02-10,327,14
Santa Barbara,2021-02-10,603,19
Riverside,2021-02-10,3318,32
Plumas,2021-02-10,35,0
Modoc,2021-02-10,12,0
Amador,2021-02-10,52,2
Lassen,2021-02-10,25,0
Fresno,2021-02-10,1558,15
Lake,2021-02-10,62,4
El Dorado,2021-02-10,190,13
Tuolumne,2021-02-10,84,0
Tulare,2021-02-10,672,4
Mariposa,2021-02-10,14,0
Stanislaus,2021-02-10,1299,15
Sacramento,2021-02-10,2615,71
San Benito,2021-02-10,25,0
Orange,2021-02-10,5867,120
Santa Clara,2021-02-10,3067,57
Solano,2021-02-10,605,12
Monterey,2021-02-10,720,18
Kings,2021-02-10,133,0
Sonoma,2021-02-10,652,23
Santa Cruz,2021-02-10,373,0
Ventura,2021-02-10,1182,38
Nevada,2021-02-10,140,3
Marin,2021-02-11,317,15
Tulare,2021-02-11,672,13
Sacramento,2021-02-11,2591,74
Tehama,2021-02-11,59,0
Lassen,2021-02-11,25,0
Del Norte,2021-02-11,51,1
Los Angeles,2021-02-11,19379,349
Alameda,2021-02-11,2517,67
Nevada,2021-02-11,127,2
Orange,2021-02-11,5873,130
Sonoma,2021-02-11,682,23
Glenn,2021-02-11,47,0
Yolo,2021-02-11,129,0
Siskiyou,2021-02-11,56,4
Mono,2021-02-11,17,2
Modoc,2021-02-11,12,0
Fresno,2021-02-11,1566,10
San Francisco,2021-02-11,2123,73
Imperial,2021-02-11,234,2
Lake,2021-02-11,62,3
Colusa,2021-02-11,48,5
Tuolumne,2021-02-11,84,0
Plumas,2021-02-11,35,0
Stanislaus,2021-02-11,1299,13
Contra Costa,2021-02-11,1305,38
Humboldt,2021-02-11,275,5
Sutter,2021-02-11,14,0
Ventura,2021-02-11,1185,32
San Joaquin,2021-02-11,915,11
San Mateo,2021-02-11,723,21
San Diego,2021-02-11,6481,170
San Bernardino,2021-02-11,3606,76
Madera,2021-02-11,281,2
Merced,2021-02-11,271,1
San Benito,2021-02-11,25,0
Butte,2021-02-11,451,12
Trinity,2021-02-11,25,0
Santa Clara,2021-02-11,3080,48
Napa,2021-02-11,221,2
Santa Barbara,2021-02-11,603,29
Riverside,2021-02-11,3307,34
El Dorado,2021-02-11,190,12
Monterey,2021-02-11,720,15
Yuba,2021-02-11,261,1
Solano,2021-02-11,618,16
Kings,2021-02-11,131,1
San Luis Obispo,2021-02-11,460,16
Calaveras,2021-02-11,33,6
Amador,2021-02-11,52,2
Shasta,2021-02-11,567,19
Mariposa,2021-02-11,14,0
Placer,2021-02-11,782,9
Mendocino,2021-02-11,84,4
Kern,2021-02-11,1164,30
Inyo,2021-02-11,29,1
Santa Cruz,2021-02-11,372,0
Lassen,2021-02-12,25,0
Santa Barbara,2021-02-12,603,32
Mono,2021-02-12,17,2
San Bernardino,2021-02-12,3606,86
Colusa,2021-02-12,48,5
San Mateo,2021-02-12,726,16
Sonoma,2021-02-12,658,21
Trinity,2021-02-12,25,0
San Diego,2021-02-12,6461,178
Ventura,2021-02-12,1193,31
Butte,2021-02-12,451,16
Madera,2021-02-12,281,1
Mariposa,2021-02-12,14,0
Nevada,2021-02-12,125,3
Tuolumne,2021-02-12,84,2
Modoc,2021-02-12,12,0
Santa Clara,2021-02-12,3069,53
Monterey,2021-02-12,720,16
Napa,2021-02-12,220,3
San Benito,2021-02-12,25,0
Plumas,2021-02-12,35,0
Merced,2021-02-12,271,2
Humboldt,2021-02-12,269,10
Orange,2021-02-12,5856,120
Del Norte,2021-02-12,51,2
Santa Cruz,2021-02-12,372,0
Shasta,2021-02-12,567,19
Solano,2021-02-12,612,11
Kings,2021-02-12,133,4
Siskiyou,2021-02-12,56,3
Glenn,2021-02-12,47,0
