date,confirmed_patients,suspected_patients,all_hospital_beds,icu_covid_confirmed,icu_covid_suspected,icu_available_beds,total_covid_patients
2020-10-11,19,35,729,3,3,32,54
2020-10-11,51,2,1326,13,0,59,53
2020-10-11,2,0,189,2,0,6,2
2020-10-11,98,14,1511,13,1,29,112
2020-10-11,0,0,19,0,0,0,0
2020-10-11,2,4,200,2,0,9,6
2020-10-11,692,353,19844,190,50,999,1045
2020-10-11,0,0,0,0,0,0,0
2020-10-11,28,7,664,4,0,33,35
2020-10-11,10,0,265,2,0,12,10
2020-10-11,0,0,47,0,0,0,0
2020-10-11,6,3,336,0,0,12,9
2020-10-11,167,43,5738,56,7,212,210
2020-10-11,20,0,389,5,0,16,20
2020-10-11,0,0,25,0,0,3,0
2020-10-11,26,6,527,6,0,8,32
2020-10-11,131,62,3383,36,9,110,193
2020-10-11,2,0,59,0,0,3,2
2020-10-11,4,1,561,0,0,5,5
2020-10-11,22,6,1004,6,1,51,28
2020-10-11,38,23,1452,7,3,40,61
2020-10-11,27,2,702,9,0,20,29
2020-10-11,5,0,96,2,0,5,5
2020-10-11,1,0,29,0,0,3,1
2020-10-11,0,0,17,0,0,2,0
2020-10-11,19,0,193,2,0,15,19
2020-10-11,1,0,51,0,0,2,1
2020-10-11,0,0,48,0,0,0,0
2020-10-11,54,25,1321,19,1,35,79
2020-10-11,61,44,2354,20,7,126,105
2020-10-11,6,0,451,4,0,13,6
2020-10-11,0,0,25,0,0,0,0
2020-10-11,1,0,84,0,0,4,1
2020-10-11,3,2,269,0,1,6,5
2020-10-12,1,0,29,0,0,2,1
2020-10-12,178,52,6778,57,14,321,230
2020-10-12,0,0,48,0,0,0,0
2020-10-12,32,9,1234,18,2,60,41
2020-10-12,1,0,189,1,0,10,1
2020-10-12,0,0,17,0,0,2,0
2020-10-12,1,0,451,0,0,25,1
2020-10-12,2,0,59,1,0,2,2
2020-10-12,0,0,14,0,0,0,0
2020-10-12,0,0,19,0,0,0,0
2020-10-12,0,0,25,0,0,3,0
2020-10-12,0,0,56,0,0,9,0
2020-10-12,6,0,451,4,0,10,6
2020-10-12,10,0,271,3,0,9,10
2020-10-12,0,0,25,0,0,0,0
2020-10-12,1,0,84,0,0,2,1
2020-10-12,4,1,264,1,1,3,5
2020-10-12,26,4,664,4,0,35,30
2020-10-12,28,0,702,9,0,20,28
2020-10-12,25,11,1008,6,1,47,36
2020-10-12,186,50,3811,42,8,168,236
2020-10-12,1,0,127,0,0,7,1
2020-10-12,29,11,683,5,3,33,40
2020-10-12,8,11,263,1,0,20,19
2020-10-12,54,9,1312,18,1,40,63
2020-10-12,23,6,539,6,1,7,29
2020-10-12,61,45,2332,19,9,124,106
2020-10-12,4,0,96,2,0,3,4
2020-10-12,146,55,3350,42,9,101,201
2020-10-12,5,3,328,0,0,14,8
2020-10-12,0,1,41,0,0,0,1
2020-10-12,26,19,1473,7,1,53,45
2020-10-12,20,0,389,5,0,16,20
2020-10-12,720,356,19946,197,48,1025,1076
2020-10-12,1,1,351,0,0,26,2
2020-10-12,28,2,1821,11,2,90,30
2020-10-12,29,16,552,6,0,6,45
2020-10-12,3,0,150,3,0,6,3
2020-10-12,0,0,35,0,0,0,0
2020-10-12,77,47,2417,19,8,101,124
2020-10-12,2,0,65,1,0,4,2
2020-10-12,31,0,259,12,0,0,31
2020-10-12,0,0,51,0,0,2,0
2020-10-12,19,0,193,2,0,14,19
2020-10-12,16,34,714,3,3,27,50
2020-10-12,53,3,1333,13,0,63,56
2020-10-12,11,1,265,1,0,16,12
2020-10-12,7,1,561,0,0,4,8
2020-10-12,21,5,666,7,2,61,26
2020-10-12,80,20,2883,25,2,124,100
2020-10-12,0,0,33,0,0,6,0
2020-10-12,160,49,5670,57,7,252,209
2020-10-12,0,0,25,0,0,0,0
2020-10-12,89,12,1525,18,0,36,101
2020-10-12,1,0,51,0,0,3,1
2020-10-12,0,0,47,0,0,0,0
2020-10-13,35,10,1242,18,2,54,45
2020-10-13,31,15,564,7,2,6,46
2020-10-13,2,1,65,1,0,3,3
2020-10-13,179,49,3852,40,5,161,228
2020-10-13,0,0,56,0,0,6,0
2020-10-13,187,56,6784,61,14,306,243
2020-10-13,1,0,84,0,0,1,1
2020-10-13,4,1,259,1,0,3,5
2020-10-13,1,0,150,1,0,5,1
2020-10-13,0,2,41,0,0,0,2
2020-10-13,91,14,1542,17,3,32,105
2020-10-13,1,0,29,0,0,3,1
2020-10-13,0,0,19,0,0,0,0
2020-10-13,2,1,451,0,0,26,3
2020-10-13,59,2,1323,17,0,60,61
2020-10-13,10,2,271,3,0,10,12
2020-10-13,23,4,581,6,0,8,27
2020-10-13,6,8,332,0,1,13,14
2020-10-13,18,2,666,7,2,56,20
2020-10-13,0,0,33,0,0,8,0
2020-10-13,14,2,193,2,0,12,16
2020-10-13,0,0,17,0,0,2,0
2020-10-13,21,18,1492,7,1,52,39
2020-10-13,0,0,51,0,0,1,0
2020-10-13,17,0,389,5,0,16,17
2020-10-13,1,3,351,0,0,24,4
2020-10-13,1,2,189,1,0,6,3
2020-10-13,149,59,3409,45,14,110,208
2020-10-13,0,0,47,0,0,0,0
2020-10-13,51,16,1302,17,0,29,67
2020-10-13,723,382,20029,196,49,983,1105
2020-10-13,6,0,451,2,0,6,6
2020-10-13,0,0,14,0,0,0,0
2020-10-13,80,22,2904,23,4,115,102
2020-10-13,28,13,1016,5,1,44,41
2020-10-13,27,4,1874,8,1,73,31
2020-10-13,165,48,5790,60,12,230,213
2020-10-13,1,5,561,0,0,5,6
2020-10-13,28,1,702,9,1,33,29
2020-10-13,0,0,35,0,0,0,0
2020-10-13,2,0,119,0,0,7,2
2020-10-13,0,0,25,0,0,3,0
2020-10-13,0,0,48,0,0,0,0
2020-10-13,18,34,738,4,2,25,52
2020-10-13,28,9,677,5,0,26,37
2020-10-13,74,46,2484,14,10,100,120
2020-10-13,63,32,2363,19,5,126,95
2020-10-13,0,0,25,0,0,0,0
2020-10-13,0,0,25,0,0,0,0
2020-10-13,30,0,259,13,0,3,30
2020-10-13,7,13,263,0,0,20,20
2020-10-13,0,1,51,0,0,2,1
2020-10-13,3,0,59,1,0,2,3
2020-10-13,28,9,694,4,2,27,37
2020-10-13,3,0,96,2,0,2,3
2020-10-13,11,0,265,1,0,15,11
2020-10-14,8,9,333,0,1,13,17
2020-10-14,75,36,2469,15,9,95,111
2020-10-14,24,6,704,6,0,31,30
2020-10-14,0,0,25,0,0,0,0
2020-10-14,149,69,3414,42,8,108,218
2020-10-14,4,0,59,0,0,2,4
2020-10-14,181,52,3871,41,2,169,233
2020-10-14,0,0,35,0,0,0,0
2020-10-14,13,14,736,2,1,28,27
2020-10-14,12,2,193,0,0,14,14
2020-10-14,735,372,20079,188,51,984,1107
2020-10-14,27,1,702,8,0,37,28
2020-10-14,0,0,56,0,0,8,0
2020-10-14,17,12,1498,5,2,48,29
2020-10-14,19,3,666,6,1,57,22
2020-10-14,67,0,1332,18,0,54,67
2020-10-14,0,0,150,0,0,4,0
2020-10-14,0,0,51,0,0,3,0
2020-10-14,34,0,259,14,0,2,34
2020-10-14,0,0,14,0,0,0,0
2020-10-14,8,0,265,0,0,14,8
2020-10-14,2,0,139,0,0,5,2
2020-10-14,1,0,65,1,0,2,1
2020-10-14,29,13,1241,13,3,58,42
2020-10-14,29,9,677,5,1,19,38
2020-10-14,1,0,96,1,0,2,1
2020-10-14,26,6,1907,7,1,71,32
2020-10-14,28,16,574,6,0,13,44
2020-10-14,0,0,41,0,0,0,0
2020-10-14,7,6,263,0,0,24,13
2020-10-14,0,0,19,0,0,0,0
2020-10-14,29,7,1015,4,0,51,36
2020-10-14,0,0,48,0,0,0,0
2020-10-14,59,40,2371,15,5,125,99
2020-10-14,181,43,6781,61,6,295,224
2020-10-14,10,0,271,2,0,12,10
2020-10-14,87,20,2924,25,3,106,107
2020-10-14,4,2,270,1,0,3,6
2020-10-14,17,1,389,5,0,16,18
2020-10-14,1,0,29,0,0,3,1
2020-10-14,0,1,189,0,1,6,1
2020-10-14,2,3,351,1,0,23,5
2020-10-14,94,22,1533,18,3,36,116
2020-10-14,0,0,25,0,0,0,0
2020-10-14,25,4,557,6,0,9,29
2020-10-14,4,2,451,0,0,23,6
2020-10-14,55,19,1302,15,2,32,74
2020-10-14,0,0,17,0,0,2,0
2020-10-14,1,0,84,0,0,2,1
2020-10-14,7,1,561,1,0,5,8
2020-10-14,3,0,451,2,0,7,3
2020-10-14,0,0,47,0,0,0,0
2020-10-14,164,48,5749,66,6,231,212
2020-10-14,0,0,33,0,0,8,0
2020-10-14,0,0,25,0,0,4,0
2020-10-14,0,0,51,0,0,2,0
2020-10-15,27,8,677,4,1,22,35
2020-10-15,0,0,14,0,0,0,0
2020-10-15,8,1,561,2,0,2,9
2020-10-15,170,33,5725,66,3,252,203
2020-10-15,0,0,33,0,0,8,0
2020-10-15,79,34,2466,18,8,82,113
2020-10-15,1,0,84,0,0,3,1
2020-10-15,0,0,41,0,0,0,0
2020-10-15,5,0,451,0,0,25,5
2020-10-15,21,8,1907,7,2,65,29
2020-10-15,11,2,271,1,0,10,13
2020-10-15,2,3,351,0,1,23,5
2020-10-15,20,14,1498,6,3,45,34
2020-10-15,0,1,56,0,0,8,1
2020-10-15,148,57,3437,44,9,113,205
2020-10-15,24,1,702,8,0,37,25
2020-10-15,59,1,1332,17,0,53,60
2020-10-15,0,0,51,0,0,4,0
2020-10-15,2,0,451,1,0,9,2
2020-10-15,26,4,561,7,1,7,30
2020-10-15,0,0,17,0,0,2,0
2020-10-15,16,2,666,5,1,53,18
2020-10-15,32,2,259,14,0,3,34
2020-10-15,0,0,47,0,0,0,0
2020-10-15,2,0,29,0,0,4,2
2020-10-15,24,16,574,6,0,6,40
2020-10-15,0,0,25,0,0,3,0
2020-10-15,28,10,1015,3,2,52,38
2020-10-15,0,0,25,0,0,0,0
2020-10-15,3,0,59,1,0,3,3
2020-10-15,0,0,150,0,0,7,0
2020-10-15,12,12,737,2,0,33,24
2020-10-15,5,0,96,3,0,3,5
2020-10-15,186,53,3836,45,5,159,239
2020-10-15,95,15,1526,17,0,33,110
2020-10-15,0,0,51,0,0,4,0
2020-10-15,84,19,2920,27,6,110,103
2020-10-15,1,4,66,1,1,2,5
2020-10-15,0,0,25,0,0,0,0
2020-10-15,25,8,704,7,0,29,33
2020-10-15,4,1,267,1,1,4,5
2020-10-15,746,340,20041,180,40,951,1086
2020-10-15,0,0,35,0,0,0,0
2020-10-15,57,42,2366,16,1,133,99
2020-10-15,0,0,48,0,0,0,0
2020-10-15,0,0,19,0,0,0,0
2020-10-15,0,0,189,0,0,8,0
2020-10-15,1,0,142,0,0,1,1
2020-10-15,13,1,193,2,0,14,14
2020-10-15,8,8,362,1,1,16,16
2020-10-15,8,9,263,0,0,18,17
2020-10-15,29,11,1245,18,1,50,40
2020-10-15,8,0,265,1,0,10,8
2020-10-15,15,0,389,5,0,14,15
2020-10-15,56,19,1302,17,0,31,75
2020-10-15,184,51,6790,62,11,293,235
2020-10-16,27,12,722,9,0,23,39
2020-10-16,136,67,3412,41,15,109,203
2020-10-16,0,0,41,0,0,0,0
2020-10-16,21,17,547,6,1,5,38
2020-10-16,4,4,264,1,3,2,8
2020-10-16,0,0,189,0,0,8,0
2020-10-16,0,0,19,0,0,0,0
2020-10-16,2,1,29,0,0,4,3
2020-10-16,0,0,48,0,0,0,0
2020-10-16,55,12,1309,15,3,31,67
2020-10-16,6,0,561,1,0,2,6
2020-10-16,0,0,47,0,0,0,0
2020-10-16,0,0,56,0,0,8,0
2020-10-16,0,0,84,0,0,2,0
2020-10-16,14,0,389,6,0,13,14
2020-10-16,20,4,2294,6,0,52,24
2020-10-16,0,0,25,0,0,3,0
2020-10-16,13,3,666,4,1,60,16
2020-10-16,0,0,138,0,0,0,0
2020-10-16,33,2,259,13,0,5,35
2020-10-16,25,0,702,8,0,38,25
2020-10-16,4,0,59,2,0,4,4
2020-10-16,159,40,5806,56,8,249,199
2020-10-16,9,1,265,0,0,15,10
2020-10-16,2,1,351,0,0,24,3
2020-10-16,11,22,736,4,4,29,33
2020-10-16,0,0,51,0,0,3,0
2020-10-16,0,0,25,0,0,0,0
2020-10-16,189,46,6781,65,9,318,235
2020-10-16,2,0,451,2,0,12,2
2020-10-16,9,1,272,1,1,12,10
2020-10-16,52,43,2356,17,2,130,95
2020-10-16,0,0,14,0,0,0,0
2020-10-16,0,0,51,0,0,2,0
2020-10-16,89,16,2928,29,1,111,105
2020-10-16,189,44,3836,46,4,161,233
2020-10-16,25,6,563,6,1,5,31
2020-10-16,0,0,35,0,0,0,0
2020-10-16,0,0,33,0,0,6,0
2020-10-16,92,17,1555,24,0,43,109
2020-10-16,1,0,65,1,0,3,1
2020-10-16,29,4,1238,18,1,54,33
2020-10-16,0,0,25,0,0,0,0
2020-10-16,8,8,263,0,0,25,16
2020-10-16,3,1,451,0,0,23,4
2020-10-16,58,1,1338,20,0,53,59
2020-10-16,84,33,2471,22,5,82,117
2020-10-16,30,10,1013,5,3,44,40
2020-10-16,21,13,1480,5,3,35,34
2020-10-16,752,324,19999,200,34,941,1076
2020-10-16,6,0,96,4,0,5,6
2020-10-16,31,5,677,4,0,31,36
2020-10-16,9,3,368,2,0,15,12
2020-10-16,0,0,17,0,0,2,0
2020-10-16,14,0,193,1,0,16,14
2020-10-16,0,0,150,0,0,5,0
2020-10-17,0,0,84,0,0,4,0
2020-10-17,0,0,51,0,0,2,0
2020-10-17,0,0,25,0,0,0,0
2020-10-17,7,7,263,0,1,25,14
2020-10-17,23,3,1854,8,1,65,26
2020-10-17,22,19,548,6,1,8,41
2020-10-17,23,4,560,4,0,4,27
2020-10-17,0,0,14,0,0,0,0
2020-10-17,25,8,1009,4,3,43,33
2020-10-17,0,0,56,0,0,8,0
2020-10-17,0,0,19,0,0,0,0
2020-10-17,15,0,193,1,0,15,15
2020-10-17,0,0,111,0,0,0,0
2020-10-17,5,0,59,2,0,0,5
2020-10-17,30,10,1234,13,3,63,40
2020-10-17,0,0,35,0,0,0,0
2020-10-17,26,17,1499,3,2,49,43
2020-10-17,0,0,150,0,0,6,0
2020-10-17,6,0,96,4,0,3,6
2020-10-17,7,0,272,2,0,12,7
2020-10-17,2,0,451,2,0,12,2
2020-10-17,9,4,365,2,0,14,13
2020-10-17,32,0,677,4,0,29,32
2020-10-17,153,65,3350,44,11,112,218
2020-10-17,0,0,189,0,0,10,0
2020-10-17,0,0,41,0,0,0,0
2020-10-17,60,8,1307,17,2,22,68
2020-10-17,21,7,686,6,3,30,28
2020-10-17,24,21,738,5,2,33,45
2020-10-17,1,0,65,1,0,2,1
2020-10-17,0,0,51,0,0,1,0
2020-10-17,12,0,389,6,0,11,12
2020-10-17,0,0,25,0,0,0,0
2020-10-17,9,1,265,0,0,14,10
2020-10-17,2,0,351,0,0,24,2
2020-10-17,0,0,25,0,0,3,0
2020-10-17,0,0,48,0,0,0,0
2020-10-17,0,0,47,0,0,0,0
2020-10-17,54,36,2340,19,5,133,90
2020-10-17,25,0,702,6,0,38,25
2020-10-17,3,2,266,1,2,3,5
2020-10-17,722,297,19935,197,31,929,1019
2020-10-17,0,0,33,0,0,6,0
2020-10-17,2,0,451,0,0,25,2
2020-10-17,12,2,666,3,1,61,14
2020-10-17,34,2,259,14,0,3,36
2020-10-17,84,17,2932,23,0,117,101
2020-10-17,1,0,29,0,0,2,1
2020-10-17,59,5,1281,18,0,60,64
2020-10-17,78,33,2460,21,5,90,111
2020-10-17,162,42,5706,59,12,250,204
2020-10-17,0,5,561,0,1,4,5
2020-10-17,86,23,1548,24,1,38,109
2020-10-17,185,51,6779,66,7,333,236
2020-10-17,265,45,3819,39,9,166,310
2020-10-17,0,0,17,0,0,1,0
2020-10-18,23,5,997,5,1,49,28
2020-10-18,0,0,25,0,0,3,0
2020-10-18,25,3,1794,8,2,80,28
2020-10-18,3,1,269,1,0,4,4
2020-10-18,22,9,507,5,1,8,31
2020-10-18,11,0,389,6,0,13,11
2020-10-18,168,42,5672,63,6,251,210
2020-10-18,20,7,670,5,2,35,27
2020-10-18,19,0,193,1,0,15,19
2020-10-18,1,0,117,0,0,2,1
2020-10-18,1,0,51,0,0,2,1
2020-10-18,0,0,19,0,0,0,0
2020-10-18,153,55,3319,43,9,118,208
2020-10-18,0,0,41,0,0,0,0
2020-10-18,6,1,59,2,0,2,7
2020-10-18,730,312,19873,216,30,960,1042
2020-10-18,7,1,561,1,0,7,8
2020-10-18,0,0,25,0,0,0,0
2020-10-18,0,1,84,0,0,0,1
2020-10-18,0,0,47,0,0,0,0
2020-10-18,0,0,33,0,0,8,0
2020-10-18,55,3,1323,17,0,60,58
2020-10-18,90,19,2908,26,1,123,109
2020-10-18,9,0,265,0,0,11,9
2020-10-18,1,0,150,1,0,5,1
2020-10-18,6,0,96,4,0,4,6
2020-10-18,2,0,65,1,0,3,2
2020-10-18,30,5,677,3,0,30,35
2020-10-18,30,10,1228,15,1,58,40
2020-10-18,20,0,702,7,0,40,20
2020-10-18,0,0,56,0,0,7,0
2020-10-18,181,47,3822,41,9,172,228
2020-10-18,2,0,451,2,0,13,2
2020-10-18,1,0,451,0,0,27,1
2020-10-18,1,0,29,1,0,3,1
2020-10-18,6,4,357,1,0,16,10
2020-10-18,0,0,35,0,0,0,0
2020-10-18,33,1,259,15,0,3,34
2020-10-18,8,5,263,1,0,17,13
2020-10-18,16,1,666,5,1,55,17
2020-10-18,0,0,14,0,0,0,0
2020-10-18,81,43,2491,23,12,100,124
2020-10-18,61,12,1298,15,2,20,73
2020-10-18,32,12,1480,4,0,52,44
2020-10-18,0,0,17,0,0,1,0
2020-10-18,6,1,272,2,0,11,7
2020-10-18,0,0,189,0,0,11,0
2020-10-18,0,0,25,0,0,0,0
2020-10-18,0,2,48,0,0,0,2
2020-10-18,0,0,51,0,0,2,0
2020-10-18,20,18,738,4,4,25,38
2020-10-18,96,20,1537,28,2,29,116
2020-10-18,20,20,560,5,0,9,40
2020-10-18,189,54,6765,63,10,331,243
2020-10-18,54,42,2329,20,5,128,96
2020-10-18,2,5,351,0,0,24,7
2020-10-19,0,0,41,0,0,0,0
2020-10-19,23,9,669,7,2,40,32
2020-10-19,2,0,460,0,0,31,2
2020-10-19,1,0,84,0,0,6,1
2020-10-19,23,5,976,4,0,53,28
2020-10-19,22,1,702,7,0,44,23
2020-10-19,18,0,666,4,0,58,18
2020-10-19,168,44,5647,63,5,256,212
2020-10-19,41,0,259,15,0,3,41
2020-10-19,0,0,51,0,0,3,0
2020-10-19,25,14,1493,5,1,52,39
2020-10-19,1,0,150,1,0,5,1
2020-10-19,10,0,265,1,0,11,10
2020-10-19,0,0,33,0,0,6,0
2020-10-19,100,17,1538,23,3,34,117
2020-10-19,0,0,25,0,0,0,0
2020-10-19,6,0,96,3,0,4,6
2020-10-19,30,4,1233,15,1,60,34
2020-10-19,6,1,59,2,0,2,7
2020-10-19,2,0,451,2,0,11,2
2020-10-19,191,48,6771,72,13,354,239
2020-10-19,28,7,677,1,0,38,35
2020-10-19,0,0,189,0,0,10,0
2020-10-19,59,17,1299,14,3,25,76
2020-10-19,758,364,19985,216,46,1006,1122
2020-10-19,1,1,138,0,1,6,2
2020-10-19,1,0,51,0,0,1,1
2020-10-19,2,1,65,1,1,2,3
2020-10-19,25,5,1758,8,2,78,30
2020-10-19,3,5,351,0,0,24,8
2020-10-19,20,5,514,4,0,7,25
2020-10-19,8,1,561,1,0,7,9
2020-10-19,0,0,25,0,0,3,0
2020-10-19,1,0,29,0,0,4,1
2020-10-19,9,0,389,5,0,14,9
2020-10-19,91,20,2914,26,1,123,111
2020-10-19,20,0,193,1,0,17,20
2020-10-19,5,7,357,1,0,16,12
2020-10-19,3,3,269,1,2,3,6
2020-10-19,0,0,19,0,0,0,0
2020-10-19,19,21,738,3,1,34,40
2020-10-19,53,48,2319,20,5,128,101
2020-10-19,157,60,3363,42,14,129,217
2020-10-19,0,0,14,0,0,0,0
2020-10-19,0,2,48,0,0,0,2
2020-10-19,0,0,25,0,0,0,0
2020-10-19,56,3,1312,18,0,52,59
2020-10-19,0,0,56,0,0,7,0
2020-10-19,80,29,2438,23,13,114,109
2020-10-19,0,0,35,0,0,0,0
2020-10-19,0,0,17,0,0,2,0
2020-10-19,0,0,47,0,0,0,0
2020-10-19,8,8,263,1,1,22,16
2020-10-19,22,18,546,4,2,6,40
2020-10-19,187,44,3853,40,7,162,231
2020-10-19,6,1,271,3,0,6,7
2020-10-20,3,0,460,0,0,29,3
2020-10-20,21,0,729,10,0,34,21
2020-10-20,8,0,561,1,0,3,8
2020-10-20,23,18,1493,7,4,54,41
2020-10-20,58,37,2354,18,5,127,95
2020-10-20,18,0,688,4,0,58,18
2020-10-20,6,0,451,3,0,7,6
2020-10-20,0,0,25,0,0,0,0
2020-10-20,0,0,48,0,0,0,0
2020-10-20,55,2,1349,17,0,49,57
2020-10-20,6,8,263,1,0,16,14
2020-10-20,0,0,25,0,0,3,0
2020-10-20,28,10,1247,15,4,30,38
2020-10-20,0,0,189,0,0,6,0
2020-10-20,82,25,2468,22,6,87,107
2020-10-20,22,8,1007,4,0,49,30
2020-10-20,777,322,20131,222,39,747,1099
2020-10-20,0,0,150,0,0,5,0
2020-10-20,0,2,351,0,0,27,2
2020-10-20,7,0,96,3,0,4,7
2020-10-20,1,0,84,0,0,0,1
2020-10-20,26,18,545,4,1,12,44
2020-10-20,1,0,52,0,0,2,1
2020-10-20,5,4,360,2,0,16,9
2020-10-20,21,4,1865,6,1,71,25
2020-10-20,0,0,33,0,0,5,0
2020-10-20,17,21,764,3,4,24,38
2020-10-20,0,0,29,0,0,3,0
2020-10-20,7,0,265,0,0,11,7
2020-10-20,52,26,1321,14,1,21,78
2020-10-20,5,1,59,2,0,2,6
2020-10-20,0,0,41,0,0,0,0
2020-10-20,0,0,35,0,0,0,0
2020-10-20,20,7,661,7,2,33,27
2020-10-20,26,10,677,2,0,27,36
2020-10-20,0,0,19,0,0,0,0
2020-10-20,3,4,256,1,0,7,7
2020-10-20,114,20,1652,24,1,27,134
2020-10-20,22,0,193,2,0,16,22
2020-10-20,198,31,4042,41,7,125,229
2020-10-20,1,0,120,0,0,5,1
2020-10-20,199,34,6894,69,8,319,233
2020-10-20,8,0,389,4,0,6,8
2020-10-20,174,52,5761,66,5,216,226
2020-10-20,40,0,259,15,0,1,40
2020-10-20,19,1,532,4,0,6,20
2020-10-20,2,0,65,2,0,1,2
2020-10-20,0,0,51,0,0,4,0
2020-10-20,7,0,271,3,0,5,7
2020-10-20,99,18,2989,25,1,48,117
2020-10-20,0,0,47,0,0,0,0
2020-10-20,0,0,25,0,0,0,0
2020-10-20,0,0,14,0,0,0,0
2020-10-20,0,0,17,0,0,2,0
2020-10-20,167,46,3467,37,14,15,213
2020-10-20,0,0,56,0,0,8,0
2020-10-21,0,0,48,0,0,0,0
2020-10-21,16,11,775,3,2,25,27
2020-10-21,20,1,717,9,0,30,21
2020-10-21,29,14,1251,18,4,50,43
2020-10-21,81,30,2453,19,5,81,111
2020-10-21,45,0,259,17,0,0,45
2020-10-21,17,1,688,3,0,64,18
2020-10-21,6,0,96,3,0,3,6
2020-10-21,26,10,1003,6,0,54,36
2020-10-21,0,0,189,0,0,2,0
2020-10-21,21,0,193,2,0,16,21
2020-10-21,110,19,1676,19,0,36,129
2020-10-21,0,0,35,0,0,0,0
2020-10-21,4,13,263,2,1,20,17
2020-10-21,168,50,5771,56,9,173,218
2020-10-21,0,0,17,0,0,2,0
2020-10-21,1,0,84,0,0,2,1
2020-10-21,0,0,47,0,0,0,0
2020-10-21,53,3,1364,19,0,58,56
2020-10-21,10,0,389,4,0,5,10
2020-10-21,23,10,566,4,3,9,33
2020-10-21,0,0,51,0,0,5,0
2020-10-21,3,1,275,1,1,4,4
2020-10-21,0,0,25,0,0,3,0
2020-10-21,769,290,20077,221,34,774,1059
2020-10-21,54,20,1371,12,3,22,74
2020-10-21,176,51,3491,41,16,78,227
2020-10-21,6,1,460,0,0,30,7
2020-10-21,6,0,271,2,0,10,6
2020-10-21,0,0,14,0,0,0,0
2020-10-21,0,0,33,0,0,6,0
2020-10-21,0,0,25,0,0,0,0
2020-10-21,22,3,683,8,1,35,25
2020-10-21,0,0,19,0,0,0,0
2020-10-21,7,0,561,1,0,1,7
2020-10-21,61,37,2564,16,3,121,98
2020-10-21,1,0,150,1,0,5,1
2020-10-21,27,6,677,2,0,18,33
2020-10-21,187,44,6898,67,8,305,231
2020-10-21,8,0,265,0,0,10,8
2020-10-21,0,0,41,0,0,0,0
2020-10-21,0,0,56,0,0,8,0
2020-10-21,0,0,25,0,0,0,0
2020-10-21,208,37,4052,48,5,108,245
2020-10-21,23,10,1894,7,5,59,33
2020-10-21,1,0,51,0,0,1,1
2020-10-21,0,0,29,0,0,4,0
2020-10-21,22,13,1509,6,2,50,35
2020-10-21,1,3,351,0,0,26,4
2020-10-21,23,0,538,5,0,8,23
2020-10-21,94,17,3037,23,4,56,111
2020-10-21,2,0,65,2,0,1,2
2020-10-21,5,5,360,2,0,12,10
2020-10-21,1,0,139,0,0,3,1
2020-10-21,7,0,59,2,0,2,7
2020-10-21,7,0,451,1,0,4,7
2020-10-22,89,20,3021,23,3,80,109
2020-10-22,4,0,268,1,0,3,4
2020-10-22,31,14,1257,19,2,53,45
2020-10-22,22,0,720,8,0,19,22
2020-10-22,21,12,376,3,2,7,33
2020-10-22,0,0,150,0,0,7,0
2020-10-22,188,47,6899,58,13,280,235
2020-10-22,23,3,544,5,1,10,26
2020-10-22,0,0,14,0,0,0,0
2020-10-22,1,1,51,0,0,3,2
2020-10-22,0,0,19,0,0,0,0
2020-10-22,161,57,3476,39,15,77,218
2020-10-22,28,1,677,4,0,19,29
2020-10-22,0,0,25,0,0,0,0
2020-10-22,0,0,56,0,0,8,0
2020-10-22,1,0,51,0,0,6,1
2020-10-22,0,0,47,0,0,0,0
2020-10-22,9,1,561,2,0,4,10
2020-10-22,22,1,193,2,1,14,23
2020-10-22,0,0,17,0,0,2,0
2020-10-22,0,1,48,0,0,0,1
2020-10-22,43,0,259,17,0,1,43
2020-10-22,2,3,120,1,0,4,5
2020-10-22,100,13,1665,21,0,37,113
2020-10-22,6,0,59,2,0,1,6
2020-10-22,0,0,25,0,0,0,0
2020-10-22,55,5,1348,20,0,59,60
2020-10-22,0,0,189,0,0,4,0
2020-10-22,770,262,20091,227,32,794,1032
2020-10-22,7,2,271,3,0,11,9
2020-10-22,5,8,263,2,1,19,13
2020-10-22,5,0,460,1,0,28,5
2020-10-22,23,3,1876,7,3,59,26
2020-10-22,0,0,33,0,0,5,0
2020-10-22,90,27,2483,16,7,71,117
2020-10-22,6,0,97,3,0,4,6
2020-10-22,2,0,84,0,0,2,2
2020-10-22,2,0,351,0,0,24,2
2020-10-22,13,0,688,2,0,53,13
2020-10-22,30,7,1004,7,1,41,37
2020-10-22,7,0,451,1,0,11,7
2020-10-22,10,0,389,5,0,7,10
2020-10-22,12,14,769,3,3,25,26
2020-10-22,53,20,1301,15,1,12,73
2020-10-22,162,41,5874,58,5,179,203
2020-10-22,0,0,25,0,0,3,0
2020-10-22,2,0,65,2,0,2,2
2020-10-22,8,0,265,0,0,11,8
2020-10-22,61,43,2575,15,3,125,104
2020-10-22,6,6,360,3,1,15,12
2020-10-22,0,0,41,0,0,0,0
2020-10-22,19,7,691,5,2,32,26
2020-10-22,215,48,4055,43,6,131,263
2020-10-22,0,0,35,0,0,0,0
2020-10-22,24,6,1467,7,2,46,30
2020-10-22,0,0,29,0,0,4,0
2020-10-23,0,0,47,0,0,0,0
2020-10-23,0,0,25,0,0,0,0
2020-10-23,92,26,2464,15,7,74,118
2020-10-23,30,4,1001,6,0,36,34
